ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
310102,6,6,6,6,6,6,6,6,6,6
310103,0,0,0,0,0,0,0,0,0,0
310104,11,11,11,11,11,11,11,11,11,11
310105,29,29,29,29,29,29,29,29,29,29
310106,0,0,0,0,0,0,0,0,0,0
310107,1,1,1,1,1,1,1,1,1,1
310108,0,0,0,0,0,0,0,0,0,0
310109,15,15,15,15,15,15,15,15,15,15
310110,0,0,0,0,0,0,0,0,0,0
310111,16,16,16,16,16,16,16,16,16,16
310112,0,0,0,0,0,0,0,0,0,0
310113,0,0,0,0,0,0,0,0,0,0
310114,1,1,1,1,1,1,1,1,1,1
310115,0,11,0,0,0,0,0,0,0,0
310116,0,0,0,0,0,0,0,0,0,0
310117,0,0,0,0,0,0,0,0,0,0
310118,0,0,0,0,0,0,0,0,0,0
310119,0,0,0,0,0,0,0,0,0,0
310120,16,16,16,16,16,16,16,16,16,16
310121,0,0,0,0,0,0,0,0,0,0
310122,0,0,0,0,0,0,0,0,0,0
310123,21,21,21,21,21,21,21,21,21,21
310124,14,14,14,14,14,14,14,14,14,14
310125,0,0,0,0,0,0,0,0,0,0
310126,11,11,11,11,11,11,11,11,11,11
310127,0,0,0,0,0,0,0,0,0,0
310128,0,0,0,0,0,0,0,0,0,0
310129,0,0,0,0,0,0,0,0,0,0
310130,0,0,0,0,0,7,0,0,0,0
310131,11,11,11,11,11,11,11,11,11,11
310132,31,31,31,31,31,31,31,31,31,31
310133,0,0,0,0,0,0,0,0,0,0
310134,0,0,0,0,0,0,0,0,0,0
310135,0,0,0,0,0,0,0,0,0,0
310136,0,0,0,0,0,0,0,0,0,0
310137,0,0,0,0,0,0,0,0,0,0
310138,0,0,0,0,0,0,0,0,0,0
310139,17,17,17,17,17,17,17,17,17,17
310140,0,0,0,0,0,0,0,0,0,0
310141,0,0,0,0,0,0,0,0,0,22
310142,0,0,0,23,0,0,0,0,0,0
310143,25,25,25,25,25,25,25,25,25,25
310144,11,11,11,11,11,11,11,11,11,11
310145,20,9,38,7,17,12,10,6,15,17
310146,16,16,16,16,16,16,16,16,16,16
310147,0,0,0,0,0,0,0,0,0,0
310148,1,1,1,1,1,1,1,1,1,1
310149,0,0,0,0,0,0,0,0,0,11
310150,0,0,0,0,15,0,0,0,0,0
310151,0,0,0,0,0,0,0,0,0,0
310152,0,0,0,0,0,0,0,0,0,0
310153,0,0,0,0,0,0,0,0,0,0
310154,13,13,13,13,13,13,13,13,13,13
310155,0,0,0,0,0,0,0,0,0,0
310156,0,0,0,0,0,0,0,0,0,0
310157,23,21,21,26,30,21,21,21,21,21
310158,26,26,26,26,26,26,26,26,26,26
310159,14,14,14,14,14,14,14,14,14,14
310160,11,11,11,11,11,11,11,11,11,11
310161,0,0,0,0,0,0,0,0,0,0
310162,0,0,0,0,0,0,0,0,0,0
310163,0,0,0,0,0,0,0,0,0,0
310164,8,8,8,8,8,8,8,8,8,8
310165,0,0,0,0,0,0,0,0,0,0
310166,15,15,15,15,15,15,15,15,15,15
310167,0,0,0,0,0,0,0,0,0,0
310168,0,0,0,0,0,0,0,0,0,0
310169,10,10,10,10,10,10,10,10,10,10
310170,30,30,30,30,30,30,30,30,30,30
310171,14,23,15,23,8,23,10,23,8,22
310172,26,26,26,26,26,26,26,26,26,26
310173,0,0,0,0,0,0,0,0,0,0
310174,0,0,0,0,0,0,0,0,0,0
310175,0,0,0,0,0,17,0,0,0,0
310176,0,0,0,0,0,0,0,0,0,0
310177,24,24,24,24,24,24,24,24,24,24
310178,0,0,0,0,0,0,0,0,0,0
310179,0,0,0,0,0,0,0,0,0,0
310180,24,24,24,24,24,24,24,24,24,24
310181,0,0,0,0,0,0,0,0,0,0
310182,1,1,1,1,1,1,1,1,1,1
310183,28,28,28,28,28,28,28,28,28,28
310184,0,0,0,0,0,0,0,0,0,0
310185,0,0,0,0,0,0,0,0,0,0
310186,0,0,0,0,0,0,0,0,0,0
310187,0,0,0,0,0,0,0,0,0,0
310188,0,0,0,0,0,0,0,0,0,0
310189,0,0,0,0,0,0,0,0,0,0
310190,19,19,19,19,19,19,19,19,19,19
320001,1,1,11,1,1,12,1,1,1,1
320002,0,0,0,0,24,0,0,0,20,0
320003,17,17,17,17,17,17,17,17,17,17
320004,21,21,21,21,21,21,21,21,21,21
320005,0,0,0,0,0,0,0,0,0,0
320006,17,0,30,0,0,0,0,0,0,0
320007,12,12,12,12,12,12,12,15,12,12
320008,24,24,24,24,24,24,24,24,24,24
320009,0,0,11,0,0,4,0,0,0,0
320010,0,0,0,0,0,0,0,0,0,0
320011,17,8,0,0,32,25,21,0,45,27
320012,1,1,1,1,20,1,1,1,1,1
320013,0,0,0,0,0,0,0,0,0,0
320014,0,22,7,0,0,0,0,0,0,0
320015,18,18,18,18,18,18,18,18,18,18
320016,0,0,0,0,0,0,0,0,0,0
320017,0,0,0,0,0,0,0,0,0,0
320018,28,28,28,28,28,28,28,28,28,28
320019,0,0,12,0,0,16,13,0,41,0
320020,0,0,0,0,0,0,0,0,0,0
320021,21,21,21,21,21,21,21,21,21,21
320022,0,0,0,0,0,0,0,0,0,0
320023,15,15,15,15,15,15,15,15,15,15
320024,13,13,13,13,13,13,13,13,13,13
320025,19,19,19,19,19,19,19,19,19,19
320026,34,34,34,34,34,34,34,34,34,34
320027,0,0,0,0,0,0,0,0,0,0
320028,0,0,0,0,0,0,0,0,0,0
320029,11,11,11,11,11,11,11,11,11,11
320030,4,4,4,4,4,4,4,4,4,4
320031,0,0,0,0,0,9,0,0,0,0
320032,12,18,0,0,20,0,0,0,15,16
320033,0,0,0,0,0,0,0,0,0,0
320034,11,0,0,0,0,0,0,0,0,0
320035,5,25,15,21,24,12,14,0,0,29
320036,0,0,0,0,0,0,0,0,0,0
320037,0,0,0,0,0,0,14,0,0,0
320038,0,25,0,0,33,0,0,14,14,20
320039,19,19,19,19,19,19,19,19,19,19
320041,25,25,25,25,25,25,25,25,25,25
320042,0,0,0,0,0,0,0,0,0,0
320043,0,0,0,0,0,0,13,0,0,0
320044,15,15,15,15,15,15,15,15,15,15
320045,0,0,0,0,0,0,0,0,0,0
320046,0,0,0,0,0,0,0,19,0,12
320047,19,19,19,19,19,19,19,19,19,19
320048,0,0,0,0,0,0,0,0,0,28
320049,0,0,0,0,0,0,0,0,0,0
320050,0,0,0,0,0,0,0,0,0,0
320051,0,0,0,0,0,0,0,0,0,0
320052,0,0,0,0,0,0,0,0,0,0
320053,0,0,0,0,0,0,0,0,0,0
320054,15,15,15,15,15,15,18,15,15,15
320055,0,0,0,0,0,0,0,0,0,0
320056,21,21,21,21,21,21,21,21,21,21
320057,0,0,0,0,0,0,0,0,0,0
320058,17,17,17,17,17,17,17,17,17,17
320059,0,0,0,0,0,0,0,0,0,0
320060,0,0,0,0,0,0,0,0,0,0
320061,15,14,15,12,17,9,8,17,14,9
320062,15,15,15,15,15,15,15,15,15,15
320063,8,25,26,0,16,35,35,0,34,21
320064,0,0,0,0,0,0,0,0,0,0
320065,0,0,0,0,0,0,0,0,0,0
320066,0,0,0,0,0,0,0,0,0,0
320067,0,0,0,0,0,0,0,0,0,0
320068,47,47,47,47,47,47,47,47,47,47
320069,15,15,15,15,15,15,15,15,15,15
320070,14,16,24,14,36,14,15,18,22,15
320071,18,18,18,18,18,18,18,18,18,18
320072,18,18,18,18,18,18,18,18,18,18
320073,0,0,0,0,0,0,0,0,0,0
320074,0,10,0,8,16,16,21,0,29,0
320075,0,0,0,0,0,0,0,0,0,0
320076,5,5,5,5,5,5,5,5,5,5
320077,24,24,31,24,24,24,24,24,24,24
320078,0,0,0,0,0,0,0,0,0,0
320079,16,16,22,16,16,16,16,16,16,16
320080,0,0,0,0,0,0,0,0,0,0
320081,0,0,0,0,0,0,0,0,0,0
320082,11,11,11,11,11,11,11,11,11,11
320083,0,16,0,0,0,0,0,0,0,0
320084,0,0,0,0,0,0,0,0,0,0
320085,16,16,16,16,16,16,16,16,16,16
320086,0,0,0,0,0,0,0,0,0,0
320087,14,14,14,14,14,14,14,14,14,14
320088,0,0,0,0,0,0,0,0,0,0
320089,18,29,37,34,23,40,17,31,31,42
320090,0,0,0,0,0,0,0,0,0,0
320091,19,19,19,19,19,19,19,19,19,19
320092,22,22,43,22,22,22,22,22,22,22
320093,0,0,0,0,0,0,0,0,0,0
320094,0,0,0,0,0,0,0,0,0,0
320095,12,12,12,12,12,16,12,12,12,12
320096,11,11,11,11,11,11,11,11,11,11
320097,0,0,0,0,0,0,0,0,0,0
320098,15,15,15,15,15,15,15,15,15,15
320099,49,49,49,49,49,49,49,49,49,49
320100,21,21,21,21,21,21,21,21,21,21
320101,0,0,0,0,0,0,0,0,14,0
320102,0,0,0,0,0,9,12,0,0,0
320103,0,0,0,0,0,0,0,0,0,0
320104,0,0,0,0,0,0,0,0,0,0
320105,10,10,10,10,10,10,10,10,10,10
320106,13,13,13,13,13,13,13,13,13,13
320107,21,21,21,21,21,21,21,21,21,21
320108,13,13,13,13,13,13,13,13,13,13
320109,0,0,0,0,0,0,0,0,0,0
320110,0,0,0,0,0,0,0,0,0,0
320111,0,0,0,0,0,0,0,0,0,0
320112,0,0,0,0,0,16,0,10,0,0
320113,0,0,24,0,0,0,0,0,0,0
320114,0,0,0,0,0,0,0,0,0,0
320115,0,0,0,0,0,0,0,0,0,0
320116,13,13,13,13,13,13,13,13,13,13
320117,16,16,16,16,16,16,16,16,16,16
320118,21,21,21,21,21,21,21,21,21,21
320119,18,18,18,18,18,18,18,18,18,18
320120,0,0,0,0,0,0,0,0,0,0
320121,0,8,0,0,13,6,0,6,0,39
320122,0,0,0,0,0,0,0,29,0,0
320123,0,7,0,0,0,0,0,0,0,0
320124,29,29,29,29,29,29,29,29,29,29
320125,0,0,0,0,0,0,0,0,0,0
320126,0,0,0,0,0,0,0,0,0,0
320127,26,26,26,26,26,26,26,26,26,26
320128,0,0,0,0,0,0,0,0,0,0
320129,0,0,0,0,0,0,0,0,0,0
320130,0,0,0,0,0,0,0,0,0,0
320131,0,0,0,0,0,0,0,0,0,0
320132,0,0,0,0,0,0,0,0,0,0
320133,13,13,13,13,13,13,13,13,13,13
320134,18,2,2,2,2,2,2,2,2,2
320135,0,0,0,0,0,0,0,0,0,0
320136,0,0,0,0,17,0,9,6,0,0
320137,0,0,0,0,0,0,0,0,0,0
320138,0,0,0,0,0,0,0,0,0,0
320139,0,0,0,0,0,0,0,0,0,0
320140,19,19,19,19,19,19,19,19,19,19
320141,30,30,30,30,30,30,30,30,30,30
320142,15,15,15,15,15,15,15,15,15,15
320143,0,0,0,0,0,0,0,0,0,0
320144,21,21,21,21,21,21,21,21,21,21
320145,29,29,29,29,29,29,29,29,29,29
320146,0,0,0,0,0,0,5,0,7,0
320147,10,10,10,10,10,10,10,10,10,10
320148,20,20,20,20,20,20,20,20,20,20
320149,0,0,0,0,0,0,0,0,0,0
320150,22,22,22,22,22,22,22,22,22,22
320151,0,0,0,0,0,0,0,0,0,0
320152,0,0,0,0,0,0,0,0,0,0
320153,0,0,0,0,0,0,0,0,0,0
320154,12,12,12,12,12,12,12,12,12,12
320155,0,0,0,0,0,0,0,0,0,0
320156,0,0,0,0,27,0,0,0,0,0
320157,0,0,0,0,0,0,0,0,0,0
320158,0,22,0,9,8,0,8,0,0,0
320159,16,16,16,16,23,16,16,16,16,16
320160,7,7,7,7,7,7,7,7,7,7
320161,0,0,11,0,0,0,0,4,0,0
320162,16,16,16,16,16,16,16,16,16,16
320163,18,15,7,0,11,0,0,0,20,12
320164,0,0,0,0,0,0,0,0,0,0
320165,0,0,0,10,0,0,4,0,0,0
320166,0,0,0,0,0,0,28,0,0,0
320167,16,16,16,16,16,16,16,16,16,16
320168,0,0,0,7,0,0,0,0,0,0
320169,0,0,0,0,0,0,0,0,0,0
320170,3,20,3,3,3,3,3,3,3,3
320171,0,0,9,0,0,0,0,0,0,0
320172,23,23,35,23,23,23,23,23,23,23
320173,0,0,0,0,0,0,0,0,0,0
320174,0,0,0,0,0,0,0,0,0,0
320175,3,3,3,3,3,3,3,3,3,3
320176,0,0,0,0,0,0,0,0,0,0
320177,0,0,0,0,0,0,0,0,0,0
320178,20,0,0,0,31,0,0,0,0,0
320179,0,0,0,0,0,0,0,0,0,0
320180,13,13,0,0,0,19,0,0,0,0
320181,6,6,6,6,6,6,6,6,6,6
320182,0,0,0,0,0,0,0,0,0,0
320183,0,0,0,0,0,0,0,0,0,0
320184,13,13,13,13,13,13,13,13,13,13
320185,12,12,12,19,12,12,12,12,12,12
320186,5,5,5,5,5,5,5,5,5,5
320187,15,15,15,15,15,15,15,15,15,15
320188,0,0,0,0,0,0,0,0,0,0
320189,0,0,0,0,0,0,0,0,0,0
320190,10,10,10,10,10,10,10,10,10,10
320191,5,5,5,5,5,5,5,5,5,5
320192,18,18,18,18,18,18,18,18,18,18
320193,0,0,0,0,13,0,0,7,0,12
320194,0,0,0,0,0,0,0,0,0,0
320195,0,0,0,0,0,0,0,0,0,0
320196,0,0,0,0,0,0,0,0,0,0
320197,8,8,8,8,8,8,8,8,8,8
320198,0,0,0,0,0,0,0,17,0,0
320199,31,31,31,31,31,31,31,31,31,31
320200,9,9,20,9,9,9,9,9,9,9
320201,0,0,0,0,0,0,0,0,0,0
320202,0,0,0,0,16,0,0,0,0,0
320203,22,0,0,24,0,15,0,18,0,0
320204,0,0,0,0,0,0,0,0,0,0
320205,0,0,0,0,0,0,0,0,0,0
320206,16,16,16,16,16,16,16,16,16,16
320207,0,0,29,0,19,0,0,0,0,0
320208,0,0,23,0,3,0,0,0,14,17
320209,0,0,0,0,0,0,0,0,0,0
320210,0,0,0,0,0,0,0,0,0,0
320211,18,11,0,0,11,14,7,0,9,0
320212,0,0,0,0,0,0,0,0,0,0
320213,25,25,25,25,25,25,25,25,25,25
320214,0,0,0,0,0,0,0,0,0,0
320215,0,0,0,0,0,0,0,0,0,0
320216,20,20,20,20,20,20,20,20,20,20
320217,20,20,20,20,20,20,20,20,20,20
320218,0,0,0,0,0,0,25,0,21,0
320219,0,0,0,0,0,0,0,0,0,8
320220,21,21,21,21,21,21,21,21,21,21
320221,0,13,0,0,0,0,0,0,0,0
320222,0,0,0,0,0,0,0,0,0,0
320223,0,0,0,0,0,0,0,0,0,0
320224,49,49,49,49,49,49,49,49,49,49
320225,18,18,18,18,18,18,18,18,18,18
320226,0,0,0,0,0,0,0,0,0,0
320227,0,0,0,0,0,0,0,0,0,0
320228,20,20,20,20,20,20,20,20,20,20
320229,5,5,5,5,5,5,5,5,5,5
320230,16,16,16,16,16,16,16,16,16,16
320231,0,0,0,0,0,0,0,0,0,0
320232,0,0,0,0,0,0,0,0,0,0
320233,0,0,0,0,0,0,0,0,0,0
320234,0,0,0,0,0,0,0,0,0,0
320235,0,3,0,16,0,0,0,0,0,0
320236,0,0,0,0,0,0,0,0,0,0
320237,13,13,13,13,13,13,13,13,13,13
320238,0,0,0,0,0,0,0,0,0,0
320239,0,0,0,0,0,0,0,0,0,0
330001,6,6,6,6,6,6,6,6,6,6
330002,0,0,0,0,0,0,0,0,0,0
330003,13,13,13,13,13,13,13,13,13,13
330004,0,0,0,0,0,0,0,0,0,0
330005,0,0,0,0,0,0,0,0,0,0
330006,0,0,0,0,0,0,0,0,0,0
330007,0,0,0,0,0,0,6,0,0,0
330008,24,24,24,24,24,24,24,24,24,24
330009,9,9,9,9,9,9,9,9,9,9
330010,25,25,25,25,25,25,25,25,25,25
330011,0,0,0,0,0,0,0,0,0,0
330012,0,0,0,0,0,0,0,0,0,0
330013,0,0,0,0,0,0,0,0,0,0
330014,0,0,0,0,0,0,0,0,0,0
330015,0,0,0,0,0,0,0,0,0,0
330016,20,20,20,20,20,20,20,20,20,20
330017,0,0,0,0,0,0,0,0,0,0
330018,26,26,26,26,26,26,26,26,26,26
330019,29,29,29,29,29,29,29,29,29,29
330020,0,0,0,0,0,0,0,0,0,0
330021,0,0,0,0,0,0,0,0,0,0
330022,0,0,0,0,0,0,0,0,0,0
330023,0,0,0,0,0,0,0,0,0,0
330024,16,16,16,16,16,16,16,16,16,16
330025,0,0,0,0,0,0,0,0,0,0
330026,0,0,0,0,0,0,0,0,0,0
330027,7,7,7,7,7,7,7,7,7,7
330028,0,0,0,0,0,0,0,0,0,0
330029,10,28,29,0,0,0,6,0,15,11
330030,0,0,0,0,0,0,0,6,0,0
330031,0,0,0,0,0,0,0,0,0,0
330032,0,0,0,0,0,0,0,0,0,0
330033,0,0,0,0,20,0,13,0,0,0
330034,4,4,4,4,4,4,4,4,4,4
330035,9,9,9,9,9,9,9,9,9,9
330036,16,0,9,0,0,0,12,3,0,15
330037,0,0,0,0,0,0,0,0,0,0
330038,0,0,0,0,0,12,21,0,23,7
330039,0,0,0,0,0,0,0,0,0,0
330040,0,0,0,0,0,0,0,0,0,0
330041,22,22,22,22,22,22,22,22,22,22
330042,0,0,0,0,0,0,0,0,0,0
330043,0,0,0,0,0,0,0,0,0,0
330044,0,0,0,0,0,0,0,0,0,0
330045,14,14,14,14,14,14,14,14,14,14
330046,0,0,0,0,0,0,0,0,0,0
330047,0,0,0,0,0,0,0,0,0,0
330048,0,0,0,0,0,0,0,0,0,0
330049,0,0,19,0,0,0,0,22,0,6
330050,16,16,16,16,16,16,16,16,16,16
330051,22,22,22,22,22,22,22,22,22,22
330052,31,31,31,31,31,31,31,31,31,31
330053,0,0,18,0,15,0,14,0,0,15
330054,0,0,0,0,0,0,0,0,0,0
330055,16,16,16,16,16,16,16,16,16,16
330056,5,5,5,5,5,5,5,5,5,5
330057,0,0,0,0,0,0,0,0,0,0
330058,0,0,0,0,0,0,0,0,0,0
330059,0,42,0,0,0,0,11,0,15,0
330060,13,0,0,0,29,0,0,0,6,13
330061,0,0,0,0,0,0,0,0,0,0
330062,0,0,0,0,16,18,13,0,0,0
330063,30,30,30,30,30,30,30,30,30,30
330064,0,0,0,0,12,31,0,0,0,6
330065,0,0,0,0,0,0,0,0,0,0
330066,0,0,0,0,0,0,0,0,0,0
330067,8,8,8,8,8,8,8,8,8,8
330068,0,0,0,0,0,0,0,0,0,0
330069,0,0,0,0,0,0,0,0,0,0
330070,0,0,0,0,0,0,0,0,0,0
330071,14,14,14,14,14,14,14,14,14,14
330072,0,0,0,0,0,0,0,0,0,0
330073,0,0,0,0,0,0,0,0,0,0
330074,0,0,0,0,0,0,0,0,0,0
330075,0,8,0,0,0,7,0,7,12,0
330076,0,0,0,0,0,0,0,0,0,0
330077,0,0,0,0,0,0,0,0,0,0
330078,22,22,22,22,22,22,22,22,22,22
330079,0,0,0,0,0,0,0,0,0,0
330080,0,0,0,0,0,0,0,0,0,0
330081,20,20,20,20,20,20,20,20,20,20
330082,0,13,0,0,0,0,0,0,0,0
330083,0,0,0,0,0,0,0,0,0,0
330084,8,8,8,8,8,8,8,8,8,8
330085,0,0,0,0,0,0,0,0,0,0
330086,0,0,0,0,0,0,0,0,0,0
330087,0,0,0,0,0,0,0,0,0,0
330088,0,0,0,0,0,0,0,0,0,0
330089,0,0,0,0,0,0,0,0,0,0
330090,0,8,0,0,0,0,0,13,12,9
330091,0,0,0,0,0,0,0,0,0,0
330092,24,24,24,24,24,24,24,24,24,24
330093,23,23,23,23,23,23,23,23,23,23
330094,7,0,0,0,0,0,0,16,0,18
330095,46,46,46,46,46,46,46,46,46,46
330096,34,34,34,34,34,34,34,34,34,34
330097,0,0,0,0,23,0,23,0,0,8
330098,0,0,0,0,0,0,0,0,0,0
330099,0,0,0,0,0,0,0,0,0,0
330100,0,0,7,19,0,0,0,0,0,8
330101,0,0,0,0,0,0,0,0,0,0
340001,0,0,0,0,0,0,0,0,0,0
340002,0,0,0,0,0,0,0,0,0,0
340003,0,0,0,0,0,18,0,0,0,12
340004,10,0,0,26,11,27,0,0,22,0
340006,0,0,0,0,0,0,0,0,0,0
340007,15,15,32,15,15,15,15,15,15,27
340008,0,0,0,0,0,0,0,0,0,0
340009,20,0,23,24,0,7,0,0,25,26
340010,0,0,0,0,0,0,0,0,0,0
340011,0,0,0,0,0,0,0,0,0,0
340012,21,21,21,21,21,21,21,21,21,21
340013,0,0,0,0,0,0,0,0,0,0
340014,2,2,2,2,2,2,25,2,25,2
340015,15,15,15,15,15,15,15,15,15,15
340016,0,0,0,0,0,0,0,0,0,0
340017,19,0,0,0,28,0,18,0,0,0
340018,0,7,24,0,11,0,14,0,0,13
340019,0,0,9,0,0,22,0,0,15,5
340020,10,10,10,10,10,10,10,10,10,10
340021,0,0,0,0,0,0,0,0,0,0
340022,0,0,0,23,0,0,8,21,0,0
340023,0,0,0,0,0,8,0,0,0,0
340024,0,0,0,0,0,0,0,0,0,0
340025,0,7,0,20,0,0,0,0,0,0
340026,0,0,0,0,0,0,0,0,5,0
340027,27,0,0,0,0,0,0,24,11,15
340028,0,0,0,0,0,0,0,0,0,0
340031,0,0,0,0,0,0,0,0,0,0
340032,15,0,0,0,0,17,0,8,0,0
340033,0,0,0,0,0,0,0,0,0,0
340034,14,14,14,14,14,14,14,14,14,25
340035,0,0,0,0,0,0,0,16,0,25
340036,5,5,5,5,5,5,5,5,20,5
340037,0,0,0,0,0,0,0,0,0,0
340038,43,43,43,43,43,43,43,43,43,43
340039,33,33,33,33,33,33,33,33,33,33
340040,0,0,0,0,0,0,0,0,0,0
340041,0,0,0,0,23,0,0,0,0,14
340042,23,30,10,0,0,0,18,19,0,0
340043,0,0,0,0,0,0,0,0,0,0
340044,0,0,0,0,0,0,0,0,0,0
340045,15,0,25,0,0,0,0,0,0,0
340046,0,0,0,0,0,0,0,0,0,0
340047,9,0,0,0,0,0,0,0,0,0
340048,12,12,12,12,12,12,12,12,12,12
340049,0,0,0,0,0,0,0,0,0,0
340050,22,22,22,22,22,22,22,22,22,22
340051,0,0,0,0,0,0,0,0,0,0
340052,11,11,11,11,11,11,11,11,11,11
340053,0,0,0,0,0,0,0,0,0,0
340054,0,0,0,0,0,0,0,0,0,0
340055,24,22,0,22,4,0,0,3,9,0
340056,0,0,0,0,0,0,0,0,0,0
340058,0,0,0,0,0,0,38,0,0,10
340059,0,12,11,0,0,0,0,9,4,0
340060,0,0,0,0,0,0,0,0,0,0
340061,0,0,0,0,0,0,0,0,0,0
340062,17,17,17,17,17,17,17,17,17,17
340063,9,20,0,0,0,5,13,0,4,0
340064,0,0,0,0,0,0,0,0,0,0
340065,12,28,23,25,16,19,26,0,21,22
340066,0,0,0,0,0,0,0,0,0,0
340067,0,20,0,0,0,0,0,0,0,0
340068,0,0,12,0,0,0,0,0,15,0
340069,0,0,0,0,0,0,0,0,0,0
340070,0,0,0,0,0,0,0,0,0,0
340071,0,0,0,0,0,15,0,31,0,0
340072,0,0,0,0,0,0,0,0,0,0
340073,0,0,0,0,0,0,0,0,0,0
340074,21,0,0,0,0,0,0,5,29,0
340075,19,0,21,21,0,0,0,0,11,0
340076,0,0,0,0,0,0,0,0,0,0
340077,0,0,0,0,0,0,0,0,0,0
340078,14,14,14,21,19,27,14,14,14,19
340079,0,0,0,0,0,0,0,0,0,0
340080,0,0,24,14,0,0,14,0,0,0
340081,0,0,0,0,0,0,0,0,0,0
340082,0,0,21,0,0,0,0,0,2,20
340083,24,24,24,24,24,24,24,24,24,24
340084,0,0,0,0,0,0,0,0,0,0
340085,10,10,10,10,10,10,10,10,10,10
340086,8,8,8,8,8,8,8,8,8,8
340087,0,0,0,14,0,0,0,0,0,0
340088,12,12,12,12,12,12,12,12,12,12
340089,0,0,0,0,0,0,0,0,0,0
340090,2,2,2,2,2,2,2,2,2,2
340091,0,0,0,0,0,0,0,0,0,0
340092,0,10,0,0,0,0,0,0,0,0
340093,0,0,0,0,0,0,0,10,0,0
340094,0,0,0,19,0,0,0,19,0,0
340095,0,0,0,0,0,0,0,0,0,0
340096,16,16,16,16,16,16,16,16,16,16
340097,2,2,2,2,2,2,2,2,2,2
340098,0,0,0,0,0,0,14,0,0,0
340099,0,0,0,0,0,0,0,0,0,0
340100,19,0,0,0,0,0,0,0,0,27
340101,0,0,0,0,0,0,0,0,0,0
340102,0,0,0,0,0,0,0,0,0,0
340103,0,0,0,0,0,0,0,0,0,0
340104,0,0,0,34,0,0,0,16,0,0
340105,0,0,0,0,0,0,0,0,0,0
340106,14,14,14,14,14,14,14,14,14,20
340107,0,10,16,10,0,0,16,0,15,0
340108,15,0,30,0,0,0,0,0,0,32
340109,3,3,3,3,3,3,3,3,3,3
340110,0,0,0,0,0,0,0,0,0,0
340111,4,4,4,4,4,20,5,4,4,8
340112,0,0,0,0,0,0,0,0,0,0
340113,0,0,31,0,0,0,0,0,0,0
340115,0,0,0,0,0,0,0,0,0,0
340116,22,22,22,22,22,22,22,22,22,22
340117,0,26,0,0,0,0,0,0,0,0
340118,17,17,17,17,17,17,17,17,17,17
340119,0,0,0,21,0,11,0,0,0,0
340120,0,0,0,0,0,0,0,0,0,0
340121,15,15,15,15,15,15,15,15,15,15
340122,0,0,0,0,0,0,0,0,0,0
340123,17,17,17,17,17,17,17,17,17,17
340124,17,31,17,17,17,17,18,17,17,17
340125,11,11,11,11,11,11,11,11,11,11
340126,0,0,0,0,0,0,0,0,0,0
340127,19,19,19,19,19,19,19,19,19,19
340128,20,20,20,20,20,20,20,20,20,20
340129,16,16,16,16,16,16,16,16,16,16
340130,15,15,15,15,15,15,15,15,15,15
340131,13,13,13,13,13,13,13,13,13,13
340132,3,3,3,3,3,3,3,3,3,3
340133,19,19,19,19,19,19,19,19,19,19
340134,0,0,0,0,0,0,0,0,0,0
340135,0,0,0,0,0,0,0,0,0,0
340136,7,7,7,7,7,7,7,7,7,7
340137,28,1,1,1,1,12,1,9,1,1
340138,2,2,2,2,2,2,2,2,2,2
340139,21,0,10,0,0,0,0,0,0,0
340140,0,0,0,0,0,0,0,3,0,0
340141,0,0,0,0,0,0,0,0,0,0
340142,0,0,0,0,0,0,0,0,0,0
340143,29,29,29,29,29,29,29,29,29,29
340144,13,13,13,13,13,13,13,13,13,13
340145,17,17,17,17,17,17,17,17,17,17
340146,0,0,0,0,0,0,0,0,0,0
340147,19,19,19,19,19,19,19,19,19,19
340148,0,0,0,0,0,0,0,0,0,0
340149,21,21,21,21,21,21,21,21,21,21
340150,0,0,0,0,0,0,0,0,0,0
340151,21,21,21,21,21,21,21,21,21,21
340152,45,45,45,45,45,45,45,45,45,45
340153,25,25,25,25,25,25,25,25,25,25
340154,0,25,0,0,0,0,0,24,12,0
340156,0,0,0,0,0,0,0,0,0,16
340157,22,22,22,22,22,22,22,22,22,22
340158,6,17,6,6,6,11,6,6,14,6
340159,11,11,11,11,11,11,11,11,11,11
340160,22,22,22,22,22,22,22,22,22,22
340161,18,15,15,15,15,15,15,21,15,15
340162,0,0,0,0,10,0,0,0,0,0
340163,0,0,0,0,0,0,0,0,0,0
340164,0,26,0,0,0,0,26,0,7,0
340165,0,0,0,0,0,0,0,0,0,0
340166,23,23,23,23,23,23,23,23,23,23
340167,14,18,9,22,0,0,0,0,0,0
340168,9,9,9,9,30,9,9,9,9,9
340170,0,0,0,0,0,0,0,0,0,0
340171,0,0,16,0,0,0,0,0,0,6
340172,0,0,0,0,0,0,0,0,0,0
340173,20,20,20,20,20,20,20,20,20,20
340174,0,0,0,0,0,0,0,0,0,0
340175,6,6,6,6,6,6,6,6,6,6
340176,0,0,0,0,0,5,0,0,0,0
340177,1,1,1,1,1,1,1,1,1,1
340178,15,15,15,15,15,15,15,15,15,15
340179,0,0,0,0,0,0,0,0,0,0
340180,15,15,15,15,15,15,15,15,15,15
340181,29,29,29,29,29,29,29,29,29,29
340182,0,12,29,0,13,0,0,26,12,7
340183,13,13,13,13,13,13,13,13,13,13
340184,0,0,0,0,0,0,0,0,0,0
340185,0,0,12,6,0,0,0,9,0,22
340186,0,0,0,32,9,0,0,22,0,0
