STATE,ST_CASE,VEH_NO,PER_NO,MPR_ACT
18,180305,0,1,3
18,180328,0,1,5
18,180329,0,1,5
18,180352,0,1,3
18,180379,0,1,4
18,180379,0,1,5
18,180380,0,1,5
18,180392,0,1,3
18,180404,0,1,14
18,180439,0,1,8
18,180456,0,1,3
18,180456,0,2,3
18,180456,0,3,3
18,180456,0,4,3
18,180456,0,5,3
18,180456,0,6,3
18,180466,0,1,12
18,180468,0,1,3
18,180486,0,1,3
18,180501,0,1,12
18,180501,0,2,12
18,180501,0,3,12
18,180511,0,1,5
18,180511,0,2,5
18,180521,0,1,3
18,180521,0,2,3
18,180529,0,1,12
18,180534,0,1,8
18,180556,0,1,5
18,180564,0,1,8
18,180578,0,1,3
18,180581,0,1,3
18,180588,0,1,5
18,180593,0,1,7
18,180596,0,1,3
18,180601,0,1,3
18,180605,0,1,8
18,180606,0,1,5
18,180611,0,1,8
18,180612,0,1,8
18,180618,0,1,3
18,180619,0,1,3
18,180621,0,1,3
18,180624,0,1,3
18,180629,0,1,8
18,180631,0,1,5
18,180633,0,1,3
18,180648,0,1,5
18,180649,0,1,3
18,180655,0,1,3
18,180658,0,1,3
18,180670,0,1,3
18,180671,0,1,3
18,180671,0,2,3
18,180684,0,1,3
18,180686,0,1,3
18,180689,0,1,3
18,180690,0,1,98
18,180693,0,1,7
18,180701,0,1,3
18,180706,0,1,8
19,190007,0,1,8
19,190012,0,1,99
19,190017,0,1,14
19,190025,0,1,8
19,190033,0,1,3
19,190047,0,1,9
19,190059,0,1,3
19,190092,0,1,3
19,190109,0,1,3
19,190118,0,1,5
19,190171,0,1,5
19,190180,0,1,5
19,190213,0,1,12
19,190213,0,2,12
19,190213,0,3,12
19,190214,0,1,8
19,190215,0,1,3
19,190219,0,1,5
19,190221,0,1,12
19,190233,0,1,99
19,190249,0,1,5
19,190251,0,1,5
19,190263,0,1,5
19,190271,0,1,3
19,190282,0,1,5
19,190283,0,1,5
19,190285,0,1,12
19,190307,0,1,7
19,190308,0,1,3
19,190314,0,1,3
19,190323,0,1,7
20,200010,0,1,5
20,200010,0,1,8
20,200042,0,1,3
20,200051,0,1,2
20,200060,0,1,5
20,200060,0,1,8
20,200063,0,1,12
20,200063,0,1,8
20,200063,0,2,8
20,200063,0,2,12
20,200080,0,1,8
20,200114,0,1,8
20,200159,0,1,14
20,200164,0,1,12
20,200164,0,2,12
20,200164,0,3,12
20,200165,0,1,5
20,200165,0,1,8
20,200244,0,1,8
20,200254,0,1,8
20,200280,0,1,11
20,200281,0,1,11
20,200315,0,1,3
20,200355,0,1,8
20,200360,0,1,5
21,210004,0,1,12
21,210024,0,1,8
21,210024,0,1,12
21,210025,0,1,12
21,210026,0,1,5
21,210044,0,1,3
21,210047,0,1,3
21,210049,0,1,3
21,210055,0,1,8
21,210055,0,1,10
21,210055,0,1,12
21,210060,0,1,12
21,210069,0,1,3
21,210075,0,1,3
21,210097,0,1,5
21,210099,0,1,3
21,210106,0,1,3
21,210116,0,1,8
21,210142,0,1,3
21,210146,0,1,8
21,210153,0,1,12
21,210159,0,1,7
21,210171,0,1,5
21,210181,0,1,3
21,210187,0,1,3
21,210187,0,1,12
21,210192,0,1,5
21,210195,0,1,12
21,210199,0,1,3
21,210208,0,1,5
21,210273,0,1,6
21,210281,0,1,12
21,210289,0,1,3
21,210315,0,1,5
21,210315,0,2,5
21,210315,0,3,5
21,210315,0,4,5
21,210332,0,1,3
21,210365,0,1,8
21,210365,0,1,14
21,210399,0,1,15
21,210419,0,1,5
21,210438,0,1,3
21,210454,0,1,9
21,210454,0,1,5
21,210467,0,1,5
21,210467,0,2,5
21,210467,0,3,5
21,210482,0,1,3
21,210491,0,1,5
21,210491,0,2,5
21,210498,0,1,5
21,210504,0,1,8
21,210550,0,1,3
21,210553,0,1,3
21,210554,0,1,3
21,210556,0,1,8
21,210569,0,1,3
21,210577,0,1,3
21,210579,0,1,99
21,210587,0,1,5
21,210597,0,1,98
21,210600,0,1,8
21,210607,0,1,3
21,210611,0,1,3
21,210612,0,1,3
21,210620,0,1,3
21,210647,0,1,3
21,210664,0,1,3
21,210664,0,1,12
22,220002,0,1,12
22,220004,0,1,8
22,220007,0,1,99
22,220011,0,1,5
22,220020,0,1,3
22,220055,0,1,5
22,220059,0,1,5
22,220061,0,1,8
22,220064,0,1,3
22,220069,0,1,3
22,220074,0,1,3
22,220080,0,1,6
22,220085,0,1,6
22,220087,0,1,8
22,220097,0,1,3
22,220098,0,1,11
22,220102,0,1,3
22,220106,0,1,99
22,220118,0,1,3
22,220119,0,1,3
22,220125,0,1,5
22,220128,0,1,3
22,220136,0,1,99
22,220138,0,1,8
22,220141,0,1,14
22,220147,0,1,12
22,220154,0,1,9
22,220155,0,1,3
22,220169,0,1,3
22,220178,0,1,11
22,220182,0,1,99
22,220195,0,1,99
22,220197,0,1,9
22,220217,0,1,3
22,220240,0,1,3
22,220244,0,1,8
22,220259,0,1,3
22,220273,0,1,3
22,220279,0,1,3
22,220281,0,1,6
22,220295,0,1,3
22,220302,0,1,7
22,220303,0,1,3
22,220338,0,1,2
22,220342,0,1,3
22,220349,0,1,6
22,220357,0,1,6
22,220360,0,1,3
22,220362,0,1,8
22,220366,0,1,14
22,220380,0,1,5
22,220381,0,1,12
22,220381,0,2,12
22,220385,0,1,12
22,220389,0,1,8
22,220390,0,1,3
22,220405,0,1,5
22,220407,0,1,8
22,220408,0,1,14
22,220412,0,1,12
22,220413,0,1,3
22,220415,0,1,14
22,220419,0,1,3
22,220423,0,1,5
22,220424,0,1,3
22,220425,0,1,99
22,220427,0,1,5
22,220434,0,1,5
22,220436,0,1,5
22,220445,0,1,6
22,220448,0,1,8
22,220450,0,1,3
22,220457,0,1,3
22,220458,0,1,5
22,220459,0,1,6
22,220463,0,1,14
22,220466,0,1,3
22,220468,0,1,3
22,220472,0,1,98
22,220473,0,1,3
22,220474,0,1,5
22,220483,0,1,99
22,220484,0,1,3
22,220487,0,1,6
22,220492,0,1,99
22,220513,0,1,3
22,220519,0,1,5
22,220522,0,1,3
22,220523,0,1,5
22,220529,0,1,3
22,220531,0,1,3
22,220532,0,1,3
22,220533,0,1,2
22,220536,0,1,3
22,220559,0,1,99
22,220561,0,1,3
22,220565,0,1,3
22,220568,0,1,8
22,220577,0,1,8
22,220582,0,1,3
22,220583,0,1,14
22,220585,0,1,9
22,220588,0,1,8
22,220588,0,2,8
22,220605,0,1,9
22,220607,0,1,6
22,220612,0,1,3
22,220613,0,1,7
22,220619,0,1,99
22,220621,0,1,3
22,220629,0,1,6
22,220634,0,1,8
22,220635,0,1,3
22,220635,0,2,3
23,230005,0,1,9
23,230025,0,1,3
23,230032,0,1,3
23,230036,0,1,3
23,230044,0,1,3
23,230046,0,1,14
23,230056,0,1,8
23,230065,0,1,8
23,230075,0,1,15
23,230109,0,1,5
23,230123,0,1,99
24,240008,0,1,3
24,240015,0,1,3
24,240016,0,1,3
24,240021,0,1,3
24,240024,0,1,12
24,240028,0,1,99
24,240029,0,1,5
24,240031,0,1,3
24,240038,0,1,12
24,240038,0,1,3
24,240040,0,1,3
24,240041,0,1,3
24,240042,0,1,98
24,240048,0,1,6
24,240056,0,1,3
24,240062,0,1,3
24,240063,0,1,8
24,240074,0,1,9
24,240078,0,1,5
24,240084,0,1,8
24,240089,0,1,11
24,240091,0,1,5
24,240095,0,1,3
24,240099,0,1,3
24,240106,0,1,3
24,240110,0,1,8
24,240120,0,1,3
24,240124,0,1,3
24,240126,0,1,3
24,240126,0,2,3
24,240134,0,1,3
24,240151,0,1,8
24,240155,0,1,8
24,240156,0,1,3
24,240165,0,1,4
24,240165,0,1,3
24,240169,0,1,3
24,240170,0,1,98
24,240175,0,1,3
24,240180,0,1,99
24,240183,0,1,9
24,240183,0,1,12
24,240184,0,1,3
24,240184,0,2,3
24,240189,0,1,3
24,240189,0,2,3
24,240194,0,1,8
24,240195,0,1,3
24,240197,0,1,5
24,240198,0,1,3
24,240199,0,1,3
24,240206,0,1,98
24,240227,0,1,3
24,240228,0,1,3
24,240233,0,1,3
24,240233,0,2,3
24,240234,0,1,3
24,240235,0,1,3
24,240240,0,1,8
24,240246,0,1,12
24,240249,0,1,3
24,240251,0,1,8
24,240252,0,1,98
24,240256,0,1,8
24,240264,0,1,3
24,240266,0,1,9
24,240269,0,1,14
24,240274,0,1,98
24,240275,0,1,3
24,240290,0,1,5
24,240293,0,1,3
24,240295,0,1,3
24,240296,0,1,3
24,240298,0,1,12
24,240298,0,2,12
24,240301,0,1,3
24,240304,0,1,5
24,240310,0,1,3
24,240311,0,1,98
24,240312,0,1,3
24,240313,0,1,3
24,240319,0,1,5
24,240326,0,1,3
24,240328,0,1,8
24,240330,0,1,3
24,240333,0,1,8
24,240338,0,1,9
24,240343,0,1,3
24,240343,0,2,3
24,240346,0,1,1
24,240349,0,1,3
24,240349,0,2,3
24,240349,0,3,3
24,240353,0,1,3
24,240354,0,1,3
24,240357,0,1,5
24,240358,0,1,9
24,240359,0,1,3
24,240371,0,1,3
24,240375,0,1,14
24,240375,0,2,14
24,240375,0,3,14
24,240375,0,4,14
24,240375,0,5,14
24,240375,0,6,14
24,240379,0,1,12
24,240379,0,1,3
24,240383,0,1,3
24,240385,0,1,3
24,240387,0,1,3
24,240391,0,1,5
24,240395,0,1,6
24,240403,0,1,3
24,240407,0,1,8
24,240414,0,1,8
24,240416,0,1,3
24,240417,0,1,8
24,240421,0,1,8
24,240427,0,1,3
24,240436,0,1,3
24,240443,0,1,3
24,240445,0,1,3
24,240447,0,1,3
24,240453,0,1,7
24,240456,0,1,5
24,240457,0,1,3
25,250004,0,1,6
25,250009,0,1,8
25,250022,0,1,5
25,250026,0,1,12
25,250026,0,1,9
25,250028,0,1,3
25,250031,0,1,3
25,250047,0,1,99
25,250064,0,1,14
25,250064,0,2,14
25,250065,0,1,3
25,250074,0,1,3
25,250077,0,1,3
25,250081,0,1,7
25,250088,0,1,3
25,250089,0,1,3
25,250099,0,1,3
25,250100,0,1,3
25,250103,0,1,2
25,250105,0,1,5
25,250107,0,1,8
25,250111,0,1,3
25,250112,0,1,8
25,250112,0,1,5
25,250115,0,1,3
25,250119,0,1,3
25,250122,0,1,12
25,250122,0,1,8
25,250124,0,1,3
25,250131,0,1,99
25,250137,0,1,3
25,250145,0,1,14
25,250155,0,1,3
25,250161,0,1,8
25,250168,0,1,3
25,250169,0,1,3
25,250174,0,1,3
25,250181,0,1,3
25,250189,0,1,99
25,250199,0,1,3
25,250221,0,1,3
25,250223,0,1,6
25,250225,0,1,98
25,250226,0,1,14
25,250233,0,1,8
25,250247,0,1,3
25,250248,0,1,3
25,250249,0,1,6
25,250250,0,1,3
25,250250,0,2,3
25,250252,0,1,3
25,250253,0,1,3
25,250255,0,1,6
25,250258,0,1,98
25,250269,0,1,3
25,250269,0,1,14
25,250272,0,1,3
25,250273,0,1,3
25,250273,0,2,3
25,250276,0,1,5
25,250277,0,1,3
25,250278,0,1,11
25,250278,0,1,14
25,250284,0,1,3
25,250302,0,1,9
25,250302,0,1,12
25,250305,0,1,8
25,250312,0,1,3
25,250318,0,1,98
25,250320,0,1,3
25,250329,0,1,3
25,250335,0,1,6
25,250344,0,1,14
25,250346,0,1,12
25,250348,0,1,5
25,250354,0,1,3
25,250355,0,1,3
25,250358,0,1,3
25,250363,0,1,3
25,250369,0,1,3
25,250370,0,1,3
25,250374,0,1,12
25,250376,0,1,99
25,250379,0,1,3
25,250382,0,1,8
25,250384,0,1,3
26,260001,0,1,98
26,260008,0,1,99
26,260010,0,1,3
26,260024,0,1,8
26,260035,0,1,8
26,260036,0,1,8
26,260064,0,1,12
26,260065,0,1,12
26,260065,0,1,3
26,260079,0,1,99
26,260080,0,1,12
26,260091,0,1,5
26,260091,0,2,5
26,260105,0,1,12
26,260105,0,2,12
26,260106,0,1,12
26,260116,0,1,3
26,260117,0,1,5
26,260118,0,1,5
26,260130,0,1,8
26,260130,0,2,8
26,260143,0,1,5
26,260150,0,1,5
26,260151,0,1,99
26,260155,0,1,3
26,260157,0,1,8
26,260161,0,1,12
26,260175,0,1,3
26,260190,0,1,5
26,260193,0,1,12
26,260199,0,1,3
26,260200,0,1,5
26,260203,0,1,5
26,260206,0,1,5
26,260206,0,2,5
26,260215,0,1,5
26,260217,0,1,3
26,260224,0,1,8
26,260228,0,1,3
26,260229,0,1,3
26,260248,0,1,8
26,260262,0,1,3
26,260271,0,1,3
26,260283,0,1,12
26,260283,0,2,12
26,260289,0,1,3
26,260302,0,1,3
26,260309,0,1,5
26,260309,0,2,5
26,260323,0,1,5
26,260324,0,1,6
26,260334,0,1,3
26,260340,0,1,3
26,260347,0,1,14
26,260357,0,1,3
26,260360,0,1,8
26,260362,0,1,8
26,260364,0,1,3
26,260366,0,1,3
26,260367,0,1,3
26,260374,0,1,5
26,260379,0,1,99
26,260382,0,1,8
26,260384,0,1,5
26,260389,0,1,3
26,260393,0,1,5
26,260407,0,1,3
26,260411,0,1,5
26,260415,0,1,5
26,260418,0,1,14
26,260418,0,2,14
26,260429,0,1,14
26,260430,0,1,3
26,260439,0,1,3
26,260445,0,1,3
26,260468,0,1,3
26,260470,0,1,9
26,260470,0,1,12
26,260470,0,2,5
26,260470,0,2,12
26,260473,0,1,3
26,260478,0,1,5
26,260482,0,1,8
26,260492,0,1,3
26,260495,0,1,3
26,260511,0,1,5
26,260513,0,1,3
26,260515,0,1,5
26,260517,0,1,3
26,260518,0,1,3
26,260519,0,1,3
26,260520,0,1,12
26,260535,0,1,6
26,260541,0,1,6
26,260547,0,1,3
26,260548,0,1,3
26,260552,0,1,5
26,260557,0,1,3
26,260564,0,1,3
26,260565,0,1,3
26,260569,0,1,3
26,260572,0,1,99
26,260572,0,2,99
26,260573,0,1,5
26,260581,0,1,3
26,260583,0,1,8
26,260584,0,1,14
26,260586,0,1,3
26,260587,0,1,3
26,260588,0,1,3
26,260591,0,1,99
26,260592,0,1,14
26,260595,0,1,3
26,260597,0,1,8
26,260604,0,1,3
26,260609,0,1,5
26,260626,0,1,3
26,260628,0,1,8
26,260630,0,1,6
26,260631,0,1,3
26,260640,0,1,7
26,260643,0,1,6
26,260648,0,1,8
26,260651,0,1,5
26,260654,0,1,5
26,260655,0,1,3
26,260656,0,1,3
26,260665,0,1,3
26,260666,0,1,3
26,260668,0,1,3
26,260671,0,1,5
26,260671,0,2,5
26,260673,0,1,3
26,260678,0,1,98
26,260680,0,1,5
26,260684,0,1,8
26,260686,0,1,8
26,260692,0,1,3
26,260701,0,1,3
26,260715,0,1,3
26,260720,0,1,8
26,260730,0,1,3
26,260731,0,1,3
26,260732,0,1,14
26,260733,0,1,3
26,260739,0,1,14
26,260740,0,1,3
26,260741,0,1,8
26,260744,0,1,5
26,260745,0,1,5
26,260746,0,1,8
26,260747,0,1,3
26,260748,0,1,3
26,260749,0,1,3
26,260754,0,1,3
26,260765,0,1,5
26,260767,0,1,11
26,260773,0,1,3
26,260776,0,1,5
26,260778,0,1,3
26,260780,0,1,12
26,260783,0,1,3
26,260785,0,1,3
26,260797,0,1,3
26,260813,0,1,3
26,260816,0,1,5
26,260818,0,1,5
26,260820,0,1,3
26,260821,0,1,3
26,260823,0,1,3
26,260825,0,1,8
26,260829,0,1,3
26,260832,0,1,3
26,260834,0,1,3
26,260836,0,1,98
26,260837,0,1,3
26,260838,0,1,8
26,260838,0,2,8
26,260839,0,1,3
26,260840,0,1,3
26,260842,0,1,3
27,270005,0,1,9
27,270005,0,1,12
27,270016,0,1,99
27,270022,0,1,5
27,270028,0,1,3
27,270039,0,1,3
27,270043,0,1,3
27,270064,0,1,3
27,270065,0,1,3
27,270065,0,1,5
27,270068,0,1,5
27,270115,0,1,3
27,270115,0,1,4
27,270123,0,1,8
27,270137,0,1,12
27,270149,0,1,98
27,270158,0,1,99
27,270159,0,1,8
27,270161,0,1,3
27,270163,0,1,3
27,270163,0,2,3
27,270171,0,1,98
27,270199,0,1,3
27,270204,0,1,3
27,270212,0,1,3
27,270212,0,1,12
27,270214,0,1,15
27,270214,0,2,15
27,270218,0,1,99
27,270220,0,1,8
27,270221,0,1,3
27,270223,0,1,9
27,270223,0,1,12
27,270230,0,1,3
27,270251,0,1,3
27,270256,0,1,9
27,270256,0,1,10
27,270256,0,2,9
27,270256,0,2,10
27,270262,0,1,3
27,270272,0,1,3
27,270276,0,1,3
27,270280,0,1,3
27,270281,0,1,3
27,270281,0,1,8
27,270289,0,1,3
27,270303,0,1,8
27,270306,0,1,3
27,270319,0,1,3
27,270322,0,1,12
27,270322,0,1,8
27,270322,0,2,8
27,270322,0,2,12
27,270322,0,3,8
27,270322,0,3,12
27,270325,0,1,98
27,270328,0,1,8
27,270333,0,1,3
27,270335,0,1,5
27,270343,0,1,12
27,270344,0,1,3
27,270344,0,1,12
28,280011,0,1,8
28,280037,0,1,9
28,280037,0,1,5
28,280060,0,1,8
28,280062,0,1,8
28,280063,0,1,3
28,280071,0,1,3
28,280079,0,1,98
28,280083,0,1,3
28,280085,0,1,8
28,280100,0,1,8
28,280118,0,1,8
28,280127,0,1,98
28,280139,0,1,3
28,280157,0,1,3
28,280164,0,1,3
28,280165,0,1,8
28,280167,0,1,3
28,280186,0,1,3
28,280187,0,1,3
28,280219,0,1,8
28,280229,0,1,8
28,280253,0,1,3
28,280258,0,1,3
28,280291,0,1,3
28,280303,0,1,3
28,280306,0,1,98
28,280319,0,1,8
28,280327,0,1,8
28,280352,0,1,8
28,280357,0,1,3
28,280361,0,1,9
28,280373,0,1,8
28,280386,0,1,8
28,280402,0,1,8
28,280423,0,1,8
28,280425,0,1,8
28,280427,0,1,9
28,280434,0,1,8
28,280440,0,1,8
28,280449,0,1,3
28,280451,0,1,3
28,280458,0,1,8
28,280460,0,1,8
28,280461,0,1,8
28,280470,0,1,8
28,280484,0,1,3
28,280497,0,1,3
28,280505,0,1,3
28,280513,0,1,8
28,280516,0,1,8
28,280518,0,1,3
28,280537,0,1,3
28,280546,0,1,5
28,280560,0,1,8
29,290018,0,1,3
29,290027,0,1,2
29,290027,0,2,2
29,290031,0,1,3
29,290031,0,1,12
29,290033,0,1,2
29,290038,0,1,3
29,290041,0,1,3
29,290046,0,1,5
29,290046,0,2,5
29,290047,0,1,6
29,290057,0,1,5
29,290068,0,1,1
29,290077,0,1,3
29,290079,0,1,3
29,290089,0,1,12
29,290094,0,1,14
29,290103,0,1,8
29,290105,0,1,3
29,290106,0,1,3
29,290108,0,1,98
29,290112,0,1,3
29,290114,0,1,3
29,290117,0,1,3
29,290122,0,1,8
29,290142,0,1,3
29,290143,0,1,3
29,290163,0,1,12
29,290195,0,1,8
29,290197,0,1,3
29,290208,0,1,3
29,290214,0,1,3
29,290234,0,1,3
29,290251,0,1,15
29,290259,0,1,8
29,290278,0,1,8
29,290296,0,1,3
29,290302,0,1,5
29,290308,0,1,8
29,290318,0,1,3
29,290323,0,1,3
29,290334,0,1,11
29,290338,0,1,3
29,290339,0,1,3
29,290342,0,1,3
29,290349,0,1,3
29,290374,0,1,12
29,290374,0,2,12
29,290381,0,1,8
29,290385,0,1,3
29,290428,0,1,2
29,290428,0,1,14
29,290435,0,1,5
29,290435,0,1,4
29,290438,0,1,3
29,290451,0,1,8
29,290462,0,1,3
29,290488,0,1,3
29,290498,0,1,3
29,290508,0,1,5
29,290508,0,2,5
29,290512,0,1,3
29,290520,0,1,3
29,290521,0,1,3
29,290526,0,1,9
29,290538,0,1,6
29,290546,0,1,5
29,290574,0,1,3
29,290574,0,1,8
29,290585,0,1,8
29,290612,0,1,3
29,290630,0,1,3
29,290638,0,1,5
29,290651,0,1,3
29,290656,0,1,99
29,290678,0,1,3
29,290684,0,1,99
29,290691,0,1,3
29,290704,0,1,3
29,290704,0,2,3
29,290705,0,1,3
29,290707,0,1,8
29,290707,0,1,12
29,290708,0,1,3
29,290721,0,1,3
30,300016,0,1,3
30,300068,0,1,5
30,300105,0,1,14
30,300124,0,1,5
30,300127,0,1,14
30,300127,0,2,14
30,300127,0,3,14
30,300127,0,4,14
30,300127,0,5,14
30,300132,0,1,3
30,300145,0,1,3
30,300153,0,1,3
30,300168,0,1,3
30,300170,0,1,5
30,300174,0,1,12
30,300177,0,1,3
30,300177,0,2,3
30,300186,0,1,99
30,300187,0,1,3
31,310043,0,1,3
31,310052,0,1,8
31,310056,0,1,2
31,310066,0,1,5
31,310066,0,2,5
31,310107,0,1,6
31,310117,0,1,3
31,310130,0,1,3
31,310135,0,1,8
31,310153,0,1,99
32,320001,0,1,3
32,320009,0,1,3
32,320010,0,1,7
32,320012,0,1,3
32,320017,0,1,3
32,320028,0,1,5
32,320034,0,1,3
32,320044,0,1,8
32,320047,0,1,3
32,320065,0,1,3
32,320073,0,1,3
32,320074,0,1,8
32,320075,0,1,3
32,320083,0,1,3
32,320098,0,1,12
32,320098,0,1,9
32,320101,0,1,5
32,320103,0,1,3
32,320111,0,1,3
32,320114,0,1,3
32,320125,0,1,3
32,320125,0,2,3
32,320130,0,1,3
32,320131,0,1,7
32,320133,0,1,3
32,320139,0,1,8
32,320140,0,1,12
32,320143,0,1,3
32,320146,0,1,3
32,320148,0,1,3
32,320152,0,1,5
32,320154,0,1,3
32,320155,0,1,3
32,320164,0,1,99
32,320166,0,1,3
32,320175,0,1,3
32,320176,0,1,9
32,320176,0,1,12
32,320181,0,1,3
32,320181,0,2,3
32,320181,0,3,3
32,320183,0,1,3
32,320184,0,1,3
32,320185,0,1,3
32,320187,0,1,8
32,320187,0,1,5
32,320189,0,1,3
32,320190,0,1,3
32,320191,0,1,3
32,320193,0,1,15
32,320193,0,2,15
32,320193,0,3,15
32,320193,0,4,15
32,320193,0,5,15
32,320213,0,1,3
32,320213,0,2,3
32,320215,0,1,8
32,320217,0,1,3
32,320218,0,1,3
32,320219,0,1,3
32,320222,0,1,3
32,320222,0,2,3
32,320223,0,1,3
32,320224,0,1,3
33,330014,0,1,3
33,330023,0,1,3
33,330037,0,1,5
33,330037,0,2,5
33,330050,0,1,5
33,330058,0,1,3
33,330072,0,1,2
33,330074,0,1,3
33,330078,0,1,3
33,330080,0,1,6
34,340005,0,1,99
34,340005,0,2,99
34,340008,0,1,5
34,340009,0,1,14
34,340010,0,1,6
34,340011,0,1,5
34,340018,0,1,3
34,340019,0,1,3
34,340020,0,1,3
34,340028,0,1,3
34,340032,0,1,5
34,340035,0,1,3
34,340040,0,1,3
34,340042,0,1,3
34,340043,0,1,3
34,340044,0,1,3
34,340048,0,1,11
34,340052,0,1,8
34,340055,0,1,3
34,340067,0,1,3
34,340069,0,1,8
34,340072,0,1,3
34,340073,0,1,3
34,340074,0,1,3
34,340075,0,1,5
34,340079,0,1,12
34,340085,0,1,99
34,340086,0,1,8
34,340086,0,1,12
34,340088,0,1,3
34,340098,0,1,3
34,340099,0,1,3
34,340105,0,1,3
34,340112,0,1,3
34,340115,0,1,7
34,340115,0,2,7
34,340115,0,3,7
34,340123,0,1,3
34,340128,0,1,3
34,340135,0,1,8
34,340139,0,1,3
34,340146,0,1,3
34,340154,0,1,6
34,340161,0,1,3
34,340162,0,1,3
34,340164,0,1,3
34,340168,0,1,3
34,340169,0,1,3
34,340170,0,1,3
34,340171,0,1,3
34,340173,0,1,3
34,340192,0,1,5
34,340194,0,1,3
34,340199,0,1,3
34,340200,0,1,5
34,340202,0,1,3
34,340207,0,1,99
34,340210,0,1,14
34,340217,0,1,3
34,340217,0,2,3
34,340218,0,1,3
34,340224,0,1,99
34,340229,0,1,3
34,340231,0,1,7
34,340240,0,1,8
34,340241,0,1,14
34,340244,0,1,7
34,340244,0,2,7
34,340250,0,1,3
34,340263,0,1,3
34,340273,0,1,3
34,340277,0,1,3
34,340286,0,1,3
34,340289,0,1,3
34,340291,0,1,12
34,340291,0,2,12
34,340294,0,1,3
34,340304,0,1,3
34,340306,0,1,5
34,340313,0,1,8
34,340317,0,1,7
34,340318,0,1,3
34,340319,0,1,3
34,340322,0,1,3
34,340326,0,1,3
34,340330,0,1,7
34,340343,0,1,7
34,340344,0,1,5
34,340348,0,1,3
34,340351,0,1,3
34,340358,0,1,7
34,340360,0,1,99
34,340362,0,1,3
34,340364,0,1,3
34,340374,0,1,3
34,340375,0,1,3
34,340376,0,1,5
34,340377,0,1,3
34,340382,0,1,8
34,340382,0,2,98
34,340391,0,1,3
34,340392,0,1,8
34,340395,0,1,99
34,340402,0,1,3
34,340407,0,1,3
34,340419,0,1,9
34,340430,0,1,3
34,340435,0,1,99
34,340439,0,1,3
34,340441,0,1,99
34,340442,0,1,9
34,340444,0,1,7
34,340452,0,1,8
34,340453,0,1,3
34,340455,0,1,3
34,340456,0,1,8
34,340456,0,1,12
34,340458,0,1,9
34,340469,0,1,9
34,340469,0,1,12
34,340469,0,2,9
34,340469,0,2,12
34,340471,0,1,3
34,340474,0,1,3
34,340476,0,1,3
34,340478,0,1,3
34,340481,0,1,3
34,340483,0,1,3
34,340486,0,1,98
34,340488,0,1,3
34,340490,0,1,3
34,340490,0,1,12
34,340491,0,1,3
34,340492,0,1,3
34,340494,0,1,99
34,340495,0,1,3
34,340502,0,1,14
34,340502,0,2,14
34,340502,0,3,14
34,340503,0,1,3
34,340506,0,1,3
34,340506,0,2,3
34,340512,0,1,3
34,340514,0,1,3
34,340516,0,1,3
34,340523,0,1,3
34,340531,0,1,3
34,340533,0,1,3
34,340534,0,1,3
34,340538,0,1,9
34,340538,0,1,12
34,340545,0,1,3
34,340552,0,1,3
34,340553,0,1,3
34,340555,0,1,3
34,340560,0,1,9
34,340560,0,2,9
34,340562,0,1,3
34,340565,0,1,3
34,340566,0,1,99
34,340572,0,1,11
34,340572,0,1,12
34,340573,0,1,3
34,340577,0,1,3
34,340579,0,1,8
34,340581,0,1,8
34,340581,0,1,12
34,340582,0,1,3
34,340583,0,1,12
34,340583,0,1,11
34,340584,0,1,3
34,340585,0,1,12
34,340586,0,1,8
34,340588,0,1,3
34,340589,0,1,3
34,340590,0,1,3
34,340596,0,1,99
34,340601,0,1,3
34,340606,0,1,3
34,340607,0,1,9
34,340608,0,1,5
35,350003,0,1,9
35,350009,0,1,3
35,350009,0,2,3
35,350019,0,1,9
35,350019,0,1,12
35,350019,0,2,9
35,350019,0,2,12
35,350021,0,1,3
35,350030,0,1,8
35,350032,0,1,14
35,350033,0,1,8
35,350043,0,1,8
35,350058,0,1,3
35,350059,0,1,6
35,350067,0,1,8
35,350077,0,1,12
35,350077,0,1,8
35,350079,0,1,8
35,350097,0,1,8
35,350098,0,1,8
35,350105,0,1,8
35,350119,0,1,8
35,350120,0,1,8
35,350137,0,1,8
35,350140,0,1,8
35,350156,0,1,8
35,350157,0,1,9
35,350172,0,1,12
35,350175,0,1,3
35,350190,0,1,8
35,350200,0,1,3
35,350200,0,2,3
35,350200,0,3,3
35,350213,0,1,3
35,350214,0,1,5
35,350218,0,1,5
35,350241,0,1,3
35,350244,0,1,3
35,350255,0,1,3
35,350259,0,1,3
35,350261,0,1,8
35,350263,0,1,12
35,350263,0,2,12
35,350264,0,1,9
35,350264,0,2,12
35,350265,0,1,12
35,350265,0,2,12
35,350272,0,1,8
35,350285,0,1,9
35,350285,0,1,12
35,350291,0,1,8
35,350292,0,1,14
35,350292,0,2,14
35,350292,0,3,14
35,350293,0,1,3
35,350299,0,1,8
35,350300,0,1,3
36,360002,0,1,8
36,360008,0,1,3
36,360012,0,1,5
36,360017,0,1,3
36,360021,0,1,2
36,360026,0,1,3
36,360031,0,1,3
36,360032,0,1,8
36,360036,0,1,12
36,360036,0,1,8
36,360039,0,1,8
36,360040,0,1,3
36,360042,0,1,3
36,360044,0,1,3
36,360050,0,1,3
36,360056,0,1,5
36,360057,0,1,8
36,360057,0,1,12
36,360066,0,1,3
36,360072,0,1,12
36,360072,0,1,8
