ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
220261,0,0,0,0,0,0,0,0,0,0
220262,0,0,7,16,0,0,0,0,0,30
220263,0,0,0,0,0,0,0,0,0,0
220264,28,0,25,0,21,0,0,4,15,8
220265,19,19,19,19,19,19,19,19,19,19
220266,0,0,0,0,0,0,0,0,0,0
220267,15,15,15,15,15,15,15,15,15,15
220268,17,17,17,17,17,17,17,17,17,17
220269,0,0,0,0,0,0,0,0,0,0
220270,29,29,29,29,29,29,29,29,29,29
220271,0,0,0,0,0,0,0,0,0,0
220272,0,0,0,0,0,0,0,0,0,0
220273,0,0,0,0,0,0,0,0,0,0
220274,21,0,0,0,0,0,0,0,0,0
220275,0,0,0,0,0,0,0,0,0,0
220276,19,19,19,19,19,19,19,19,19,19
220277,0,0,0,0,0,0,0,0,0,0
220278,0,9,0,10,14,15,0,0,0,0
220279,13,13,13,13,13,13,13,13,13,13
220280,0,20,0,0,0,14,26,13,8,6
220282,0,0,0,0,0,0,0,10,0,0
220283,18,12,12,11,17,0,0,7,4,0
220284,0,0,0,0,0,0,0,0,0,0
220286,0,0,0,0,0,0,0,0,0,0
220287,0,0,5,0,0,0,0,0,0,0
220288,6,0,7,14,2,0,0,31,12,11
220289,0,0,0,0,0,0,0,0,0,0
220290,23,23,23,23,23,23,23,23,23,23
220291,43,43,43,43,43,43,43,43,43,43
220292,0,0,0,0,0,0,0,0,0,0
220293,18,0,9,14,0,0,0,0,0,18
220294,0,0,0,0,0,0,0,0,0,0
220295,0,0,0,0,0,0,0,0,0,0
220296,13,13,13,13,13,13,13,13,13,13
220297,0,0,0,0,0,0,0,0,0,0
220298,17,17,17,17,17,17,17,17,17,17
220299,0,0,0,0,0,0,0,0,0,0
220300,13,0,0,0,0,10,20,0,0,0
220301,0,0,0,0,0,0,0,0,0,0
220302,15,15,15,15,15,15,15,15,15,15
220303,29,29,29,29,29,29,29,29,29,29
220304,0,0,0,0,0,0,0,0,0,0
220305,2,2,2,2,2,2,2,2,2,2
220306,0,0,0,0,0,0,0,0,0,0
220307,15,15,15,15,15,15,15,15,15,15
220308,0,0,0,0,0,0,0,0,0,0
220309,23,23,23,23,23,23,23,23,23,23
220310,20,20,20,20,20,20,20,20,20,20
220311,10,10,10,10,10,10,10,10,10,10
220312,21,21,21,21,21,21,21,21,21,21
220313,0,0,0,0,0,0,0,0,0,0
220314,0,22,0,32,0,33,0,22,42,0
220315,0,4,0,0,0,0,11,0,0,10
220316,0,0,0,0,24,0,0,0,0,0
220317,0,19,14,16,8,10,15,5,3,6
220318,11,11,11,11,11,11,11,11,11,11
220319,0,0,0,0,0,0,0,0,0,0
220320,13,13,13,13,13,13,13,13,13,13
220321,0,0,0,0,0,0,0,0,0,0
220322,3,3,3,3,3,3,3,3,3,3
220323,0,0,0,0,0,0,0,0,0,0
220324,2,0,0,0,16,12,0,0,0,0
220325,0,0,0,0,0,0,0,21,0,0
220326,15,15,15,15,30,15,15,23,15,15
220327,11,11,11,11,11,11,11,11,11,11
220328,0,0,0,0,0,0,0,0,0,0
220329,27,27,27,27,27,27,27,27,27,27
220330,5,5,5,19,21,5,5,5,5,5
220331,17,17,17,17,17,17,17,17,17,17
220332,0,0,0,0,0,0,0,0,0,0
220333,0,0,0,0,0,0,0,0,0,0
220334,0,0,0,0,0,0,0,0,0,0
220335,0,0,0,0,0,0,0,0,0,0
220336,0,0,0,0,0,0,0,0,0,0
220337,13,13,13,13,13,13,13,13,13,13
220338,0,11,10,0,25,0,0,0,25,0
220339,0,0,0,0,0,0,0,0,0,0
220340,0,0,0,0,0,0,0,0,0,0
220341,16,14,14,14,14,14,14,14,14,14
220342,0,0,0,0,0,0,0,0,0,0
220343,8,8,8,8,8,8,8,8,8,8
220344,10,10,10,10,10,10,10,10,10,10
220345,24,24,24,24,24,24,24,24,24,24
220346,0,0,0,0,0,0,0,0,0,0
220347,0,0,0,0,0,0,0,0,0,0
220348,24,24,24,24,24,24,24,24,24,24
220349,0,0,0,0,0,0,0,0,0,0
220350,18,0,0,6,0,10,0,0,0,0
220351,26,26,26,26,26,26,26,26,26,26
220352,24,24,24,24,24,24,24,24,24,24
220354,13,13,13,13,13,13,13,13,13,13
220355,15,15,15,15,15,15,15,15,15,15
220356,8,8,8,8,8,8,8,8,8,8
220357,7,7,7,7,7,7,7,7,7,7
220358,0,0,0,0,0,0,0,0,0,0
220359,0,0,0,0,0,0,0,0,0,0
220360,0,0,0,0,0,0,0,0,0,0
220361,0,0,0,0,0,0,0,0,0,0
220362,12,12,12,12,12,12,12,12,12,12
220363,0,0,0,0,0,0,0,0,0,0
220364,9,9,9,9,9,9,9,9,9,9
220366,0,0,0,0,0,0,0,0,0,0
220367,2,2,2,2,2,2,2,2,2,2
220368,0,0,0,0,0,0,0,0,0,0
220369,0,19,0,6,0,0,16,0,0,22
220370,0,0,0,0,0,0,0,0,0,0
220371,0,0,0,0,0,0,0,0,0,0
220372,0,0,25,0,0,24,0,0,0,0
220373,0,0,0,0,0,0,0,0,0,0
220374,0,0,0,0,0,0,0,0,0,0
220375,0,0,0,31,0,0,0,0,0,0
220376,23,23,23,23,23,23,23,23,23,23
220377,0,0,0,0,0,0,0,0,0,0
220378,18,18,18,18,18,18,18,18,18,18
220379,0,0,0,0,0,0,0,0,0,0
220380,0,0,0,0,0,0,0,0,0,0
220381,0,0,0,0,0,0,0,0,0,0
220382,0,0,0,0,0,0,0,0,0,0
220383,22,22,22,33,22,22,22,31,22,22
220384,19,0,8,18,0,16,0,0,11,24
220385,0,0,0,0,0,0,0,0,0,0
220386,11,11,11,11,11,11,11,11,11,11
220387,16,16,16,16,16,16,16,16,16,16
220388,17,17,17,17,17,17,17,17,17,17
220389,0,0,0,0,0,0,0,0,0,0
220390,0,24,14,12,0,0,10,0,7,25
220391,28,0,0,0,0,23,0,25,20,30
220393,19,19,19,19,19,19,19,19,19,19
220394,1,1,1,1,1,1,1,1,1,1
220395,0,0,10,0,12,21,18,0,0,8
220396,14,14,14,14,14,14,14,14,14,14
220397,7,7,7,7,7,7,7,7,7,7
220398,0,0,0,24,23,24,17,0,19,0
220399,16,16,16,16,16,16,16,16,16,16
220401,0,0,0,0,0,0,0,0,0,0
220402,8,8,19,8,8,16,8,8,8,8
220403,23,23,23,23,23,23,23,23,23,23
220405,0,0,0,0,0,0,0,0,0,0
220406,0,0,0,0,0,0,20,25,0,0
220407,8,8,8,8,8,8,8,8,8,8
220408,11,11,11,11,11,11,11,11,11,11
220409,13,13,13,13,13,13,13,13,13,13
220411,0,0,0,0,0,0,0,0,0,0
220412,14,14,14,14,14,14,14,14,14,14
220413,4,4,4,4,4,4,4,4,4,4
220414,0,0,0,0,0,0,0,0,0,0
220415,11,11,11,11,11,11,11,11,11,11
220416,0,18,17,0,38,34,0,0,0,0
220417,0,0,0,0,0,0,0,0,0,0
220418,0,0,0,0,0,0,0,0,0,0
220419,2,2,2,2,2,2,2,2,2,2
220420,0,0,13,0,0,8,16,18,9,0
220421,18,18,18,18,18,18,18,18,18,18
220422,0,0,0,0,0,0,0,0,0,0
220423,23,23,23,23,23,23,23,23,23,23
220424,12,12,12,12,12,12,12,12,12,12
220425,12,12,12,12,12,12,12,12,12,12
220426,0,0,0,0,0,0,0,0,0,0
220427,8,8,8,8,8,8,8,8,8,8
220428,0,0,0,0,0,0,0,0,0,0
220429,31,31,31,31,31,31,31,31,31,31
220430,0,0,0,0,0,0,0,0,0,0
220431,35,35,35,35,35,35,35,35,35,35
220432,16,16,16,16,16,16,16,16,16,16
220433,22,22,22,22,22,22,22,22,22,22
220434,18,18,18,18,18,18,18,18,18,18
220435,0,0,0,27,0,0,30,14,0,0
220436,27,27,27,27,27,27,27,27,27,27
220437,0,0,16,0,0,0,0,0,22,0
220438,0,0,0,0,0,0,0,0,0,0
220439,0,0,0,0,0,0,0,0,0,0
220440,1,1,1,1,1,1,1,1,1,1
220441,0,0,0,0,0,0,0,0,0,0
220443,9,9,9,9,9,9,9,9,9,9
220444,25,25,25,25,25,25,25,25,25,25
220445,8,8,8,8,8,8,8,8,8,8
220446,22,22,22,22,22,22,22,22,22,22
220447,0,0,0,0,0,0,0,0,0,0
220448,18,18,18,18,18,18,18,18,18,18
220449,17,17,17,17,17,17,17,17,17,17
220450,0,0,0,0,0,0,0,0,0,0
220451,0,0,0,3,9,0,0,0,0,7
220453,9,0,0,0,0,0,0,0,0,0
220454,0,0,0,0,0,0,0,0,0,0
220455,0,0,0,31,2,0,0,0,26,0
220456,3,0,0,0,0,25,0,0,0,0
220457,26,26,26,26,26,26,26,26,26,26
220458,15,0,7,0,16,3,15,0,12,17
220459,13,13,13,13,13,13,13,13,13,13
220460,13,13,13,13,13,13,13,13,13,13
220461,0,0,0,0,0,0,0,0,0,0
220462,0,0,0,0,0,0,0,0,0,0
220463,0,0,0,0,0,0,0,0,0,0
220464,0,0,0,0,0,0,0,0,0,0
220465,0,0,0,0,0,0,0,0,0,0
220466,0,0,0,0,0,0,0,0,0,0
220467,0,0,0,0,0,0,0,0,0,0
220468,0,0,0,0,0,0,14,0,0,0
220469,0,16,0,0,13,24,15,10,19,0
220470,15,15,15,15,15,15,15,15,15,15
220471,0,0,0,0,0,0,0,0,0,0
220472,19,19,19,19,19,19,19,19,19,19
220473,26,26,26,26,26,26,26,26,26,26
220474,0,0,0,0,0,0,0,0,0,0
220475,32,32,32,32,32,32,32,32,32,32
220476,33,12,0,0,0,0,0,0,0,0
220477,18,0,15,9,32,0,5,0,25,11
220478,0,0,0,0,0,0,0,0,0,0
220479,0,0,0,0,0,0,0,0,0,0
220480,0,0,0,0,0,0,0,0,0,0
220481,0,0,0,0,0,0,0,0,0,0
220482,11,11,11,11,11,11,11,11,11,11
220483,0,0,0,0,0,0,0,0,0,0
220484,0,0,57,0,0,31,8,23,0,16
220485,0,0,0,0,0,0,0,0,0,0
220486,0,0,0,0,0,0,0,0,0,0
220487,0,0,0,0,0,0,0,0,0,0
220488,15,15,15,15,15,15,15,15,15,15
220489,0,0,0,0,0,0,0,0,0,0
220490,12,12,12,12,12,12,12,12,12,12
220491,0,0,0,0,0,0,0,0,0,0
220492,0,0,0,0,0,0,0,0,0,0
220493,0,0,0,0,0,0,0,0,0,0
220494,0,0,0,0,0,0,0,0,0,0
220495,0,0,0,0,0,0,0,0,0,0
220496,0,0,0,0,0,0,0,0,0,0
220497,3,3,3,3,3,3,3,3,3,3
220498,0,0,0,0,0,0,0,0,0,0
220499,10,10,10,10,10,10,10,10,10,10
220500,26,26,26,26,26,26,26,26,26,26
220501,0,0,0,0,0,0,0,0,0,0
220502,0,0,0,0,0,0,0,0,0,0
220503,29,29,29,29,29,29,29,29,29,29
220504,0,0,0,0,0,0,0,0,0,0
220505,0,0,0,0,0,0,0,0,0,0
220506,20,0,0,12,0,15,20,0,0,22
220507,0,0,0,0,0,0,0,0,0,0
220508,0,0,0,0,0,0,0,0,0,0
220509,14,14,14,14,14,14,14,14,14,14
220510,13,13,13,13,13,13,13,13,13,13
220511,11,0,23,0,0,0,0,0,0,0
220512,0,0,0,0,0,0,0,0,0,0
220513,0,0,0,0,0,0,0,0,0,0
220514,0,0,0,0,0,0,0,0,0,0
220515,0,0,0,0,0,0,0,0,0,0
220516,14,14,14,14,14,14,14,14,14,14
220517,24,24,24,24,24,24,24,24,24,24
220518,0,0,0,0,0,0,0,0,0,0
220519,14,14,14,14,14,14,14,14,14,14
220520,8,8,8,8,8,8,8,8,8,8
220521,0,0,0,0,0,0,0,0,0,0
220522,18,18,18,18,18,18,18,18,18,18
220523,13,13,13,13,13,13,13,13,13,13
220524,9,9,9,9,9,9,9,9,9,9
220525,0,0,24,0,0,20,7,0,0,0
220526,0,0,0,0,0,0,0,0,0,0
220527,0,0,0,0,0,0,0,0,0,0
220529,19,8,0,0,0,29,0,0,0,0
220530,0,0,0,0,0,0,0,0,0,0
220531,5,5,5,5,5,5,5,5,5,5
220532,23,23,23,23,23,23,23,23,23,23
220533,0,0,0,0,0,0,0,0,0,0
220534,0,0,0,20,0,0,0,0,0,5
220535,5,5,5,5,5,5,5,5,5,5
220536,0,0,0,0,0,0,0,14,0,0
220537,0,0,0,0,0,0,0,0,0,0
220538,0,0,0,0,0,0,0,0,0,0
220539,0,0,0,0,0,0,0,0,0,0
220541,0,0,0,0,0,0,0,0,0,0
220542,0,0,0,0,0,0,0,0,0,0
220543,29,29,29,29,29,29,29,29,29,29
220544,22,22,22,22,22,22,22,22,25,22
220545,0,0,0,0,0,0,0,0,0,0
220546,8,0,0,27,34,0,21,6,40,9
220547,0,0,0,0,0,0,0,0,0,0
220548,0,0,0,0,0,0,0,0,0,0
220549,9,9,37,9,9,9,9,9,9,9
220550,0,0,0,0,0,0,0,0,0,0
220551,0,0,0,0,0,0,0,0,0,0
220552,12,12,12,12,12,12,12,12,12,12
220553,0,0,0,0,0,0,0,0,0,0
220554,0,0,0,0,0,0,0,0,0,0
220555,0,0,0,0,0,0,0,0,0,0
220556,15,15,15,15,15,15,15,15,15,15
220557,22,22,22,22,22,22,22,22,22,22
220558,0,0,0,0,0,0,0,0,0,0
220559,4,4,4,4,4,4,4,4,4,4
220560,28,16,19,28,33,15,12,16,37,0
220561,0,0,0,0,30,0,24,0,0,0
220562,26,26,26,26,26,26,26,26,26,26
220563,0,0,0,0,0,0,0,0,0,0
220564,0,0,0,0,0,0,0,0,0,0
220565,0,0,0,14,0,5,10,0,0,0
220566,0,0,0,0,0,0,0,0,0,0
220567,0,0,0,0,0,0,0,0,0,0
220568,11,0,0,8,0,0,0,0,19,0
220569,0,9,7,14,28,9,18,0,18,17
220570,7,0,0,0,7,0,0,0,0,0
220571,0,0,0,0,0,0,0,0,0,0
220572,0,0,0,0,0,0,0,0,0,0
220573,0,0,0,0,0,0,0,0,0,0
220574,0,0,0,0,0,0,0,0,0,0
220575,0,0,0,0,0,0,0,0,0,0
220576,13,13,13,13,13,13,13,13,13,13
220577,0,16,0,0,0,0,15,0,0,0
220578,0,0,0,0,0,0,0,0,0,0
220579,11,11,11,11,11,11,11,11,11,11
220580,0,0,0,0,0,0,0,0,0,0
220581,0,0,0,0,0,0,0,0,0,0
220582,0,0,0,0,0,0,0,0,0,0
220583,0,0,0,0,0,0,0,0,0,0
220584,13,0,0,0,8,15,0,0,19,0
220585,13,13,13,13,13,13,13,13,13,13
220586,13,13,13,13,13,13,13,13,13,13
220587,9,9,9,9,9,9,9,9,9,9
220588,0,0,0,0,0,0,0,0,0,0
220591,35,35,35,35,35,35,35,35,35,35
220592,0,0,0,0,0,0,0,0,0,0
220593,9,0,4,8,0,7,7,0,12,0
220594,0,0,0,0,0,0,0,0,0,0
220595,0,0,0,0,0,0,0,0,0,0
220596,20,20,20,20,20,20,20,20,20,20
220597,0,0,0,0,0,0,0,0,0,0
220598,29,28,11,5,8,5,16,5,5,20
220599,0,0,0,0,0,0,0,0,0,0
220600,0,0,0,0,0,0,0,0,0,0
220601,4,4,4,4,4,4,4,4,4,4
220602,18,18,18,18,18,18,18,18,18,18
220603,0,0,0,0,0,9,0,0,0,0
220604,0,0,0,0,0,0,0,0,14,0
220605,0,0,0,0,0,0,0,0,0,0
220607,0,0,0,0,0,0,0,0,0,0
220608,15,15,15,15,15,20,15,15,15,15
220609,23,6,6,6,6,14,6,11,6,6
220610,0,0,0,0,0,0,0,0,0,0
220611,0,0,0,0,0,0,0,0,0,0
220612,0,0,0,0,0,0,0,0,0,0
220613,17,17,17,17,17,17,17,17,17,17
220614,0,0,0,0,0,0,0,0,0,0
220615,16,16,16,16,16,16,16,16,16,16
220616,0,0,0,0,0,0,0,0,0,0
220617,0,0,0,0,0,0,0,0,0,0
220618,8,8,8,8,8,8,8,8,8,8
220619,0,0,0,0,0,0,0,0,0,0
220620,28,28,28,28,28,28,28,28,28,28
220621,15,15,15,15,24,15,15,15,15,20
220622,18,18,18,18,18,18,18,18,18,18
220623,2,2,2,2,2,2,2,2,2,2
220624,3,0,0,0,6,0,0,2,0,0
220625,0,0,15,0,10,0,12,0,9,10
220626,18,18,18,18,18,18,18,18,18,18
220627,0,0,0,0,0,0,0,0,0,0
220628,0,0,0,0,0,0,0,0,0,0
220629,0,0,0,0,0,0,0,0,0,0
220630,0,0,0,0,0,0,0,0,0,0
220631,0,0,0,0,0,0,0,0,0,0
220632,14,14,14,14,14,14,14,14,14,14
220633,0,0,0,0,0,0,0,0,0,0
220634,0,0,0,0,0,0,0,0,0,0
220635,0,0,0,0,0,0,0,0,0,0
220636,0,0,0,0,0,0,0,0,0,0
220637,31,31,31,31,31,31,31,31,31,31
220638,27,27,27,27,27,27,27,27,27,27
220639,19,19,19,19,19,19,19,19,19,19
220640,0,0,0,0,0,0,0,0,0,0
220641,32,32,32,32,32,32,32,32,32,32
220642,15,5,13,12,22,0,5,22,25,19
220643,0,0,0,0,0,0,0,0,0,0
220644,12,19,0,0,0,0,14,0,16,0
220645,24,24,24,24,24,24,24,24,24,24
220646,0,0,0,0,0,0,22,0,0,3
220648,0,0,0,0,0,0,0,0,0,0
220649,0,0,0,0,0,0,0,0,0,0
220650,24,24,24,24,24,24,24,24,24,24
220651,0,18,0,0,0,33,27,0,22,17
220652,14,14,14,14,14,14,14,14,14,14
220653,22,34,8,46,7,18,21,46,0,0
220654,19,19,19,19,19,19,19,19,19,19
220655,0,0,0,0,0,0,0,0,0,0
220656,22,22,22,22,22,22,22,22,22,22
220657,11,11,11,11,11,11,11,29,11,11
220658,0,0,0,0,0,0,0,0,17,0
220659,14,14,14,14,14,14,14,14,14,14
220660,0,0,0,0,0,0,0,0,0,0
220661,0,0,0,0,0,0,0,0,0,0
220662,0,0,0,28,0,0,11,0,0,0
220663,25,25,25,25,25,25,25,25,25,25
220664,18,18,18,18,18,18,18,18,18,18
220665,0,0,0,0,0,0,0,0,0,0
220666,0,10,0,0,0,0,15,0,18,0
220667,0,31,0,0,34,0,0,0,0,0
220668,0,0,0,0,0,0,0,0,0,0
220669,25,0,15,11,0,9,21,0,41,35
220670,23,23,23,23,23,23,23,23,23,23
220671,0,0,0,0,0,0,0,0,10,0
220672,26,43,15,20,5,12,17,19,35,29
220673,0,0,0,0,0,0,0,0,0,0
220674,0,0,0,0,0,0,0,0,0,0
220675,0,0,0,0,0,0,0,0,0,23
220676,18,0,21,18,40,0,14,14,0,0
220677,0,19,0,44,14,25,0,25,0,0
220678,0,16,0,0,0,0,0,0,0,0
220679,12,0,13,0,15,0,0,5,20,0
220680,3,3,3,3,3,3,3,3,3,3
220681,28,28,28,28,28,28,28,28,28,28
220682,0,0,0,0,0,0,0,0,0,0
220683,0,0,0,0,18,9,0,0,0,0
220684,0,0,0,18,0,0,0,0,0,16
220685,24,24,24,24,24,24,24,24,24,24
220686,0,0,0,0,0,9,15,2,0,0
220687,0,0,0,0,0,0,0,0,13,0
220688,12,0,0,0,0,0,0,10,0,0
220689,0,0,0,0,0,0,0,0,0,0
220690,0,0,0,0,0,0,0,0,0,0
220691,3,0,8,0,10,0,8,0,0,0
220692,0,12,0,0,16,0,0,0,0,11
220693,0,10,0,37,0,10,0,22,28,0
220694,11,0,16,0,23,26,10,30,20,31
220695,0,0,0,0,0,0,0,0,0,0
220696,28,28,35,23,0,0,19,17,0,11
220697,0,0,0,0,0,0,0,16,0,0
220698,0,0,0,0,0,0,0,0,0,0
220699,0,0,0,0,0,0,0,0,0,0
220700,0,0,0,0,0,0,0,0,0,0
220701,0,17,20,0,0,0,18,0,0,0
220703,16,16,16,16,16,16,16,16,16,16
220704,18,0,10,24,25,2,23,0,18,0
220705,0,0,0,0,0,0,0,0,0,0
220706,0,17,9,0,27,0,0,0,12,0
220707,6,0,0,0,0,0,0,0,0,0
220708,12,0,28,0,15,0,18,12,0,11
220709,0,0,0,0,0,0,0,0,0,0
220710,12,12,12,12,12,12,12,12,12,12
220711,0,0,0,0,0,0,0,0,0,0
220712,0,13,0,0,0,0,0,0,0,0
220713,26,26,26,26,26,26,26,26,26,26
220714,0,0,20,0,0,28,0,0,0,0
220715,0,0,0,0,0,0,0,0,0,0
220716,0,0,0,0,0,0,0,0,0,0
220717,0,0,0,0,0,0,0,0,0,0
220718,0,0,0,0,13,17,0,0,0,0
220719,0,0,0,0,0,0,0,0,0,0
220720,0,0,0,0,0,0,0,0,0,0
220721,0,0,0,0,0,6,9,0,0,0
220722,0,0,0,0,0,0,0,0,0,0
220723,13,21,0,10,11,29,0,24,0,10
220724,0,0,0,0,0,0,0,5,0,0
220725,0,0,0,0,0,0,0,0,0,0
220726,4,14,0,0,0,0,0,7,0,27
220727,7,23,0,8,0,10,41,11,0,0
230001,15,15,15,15,15,15,15,15,15,15
230002,20,20,20,20,20,20,20,20,20,20
230003,0,0,0,0,0,0,0,0,0,0
230004,0,0,0,0,0,0,0,0,0,0
230005,17,17,17,17,17,17,17,17,17,17
230006,22,22,22,22,22,22,22,22,22,22
230007,5,5,5,5,5,5,5,5,5,5
230008,1,1,1,1,1,1,1,1,1,1
230009,0,0,0,0,0,0,0,0,0,0
230010,0,0,0,0,15,0,15,0,0,0
230011,0,0,14,0,0,49,0,0,0,0
230012,4,4,4,4,4,4,4,4,4,4
230013,0,0,0,0,0,0,0,0,0,0
230014,0,0,0,0,0,0,0,0,0,0
230015,0,0,0,0,0,0,0,0,0,0
230016,22,22,22,22,22,22,22,22,22,22
230017,0,0,0,0,0,0,0,0,0,0
230018,0,0,0,0,0,0,0,0,0,0
230019,24,24,24,24,24,24,24,24,24,24
230020,14,14,14,14,14,14,14,14,14,14
230022,0,0,0,0,0,0,0,0,0,0
230023,24,24,24,24,24,24,24,24,24,24
230024,0,0,0,0,0,0,0,0,0,0
230025,14,14,14,14,14,14,14,14,14,14
230026,0,0,0,0,0,0,0,0,0,0
230027,30,30,30,30,30,30,30,30,30,30
230028,13,13,13,13,13,13,13,13,13,13
230029,0,0,0,0,0,0,0,0,0,0
230030,26,26,26,26,26,26,26,26,26,26
230031,20,20,20,20,20,20,20,20,20,20
230032,0,0,0,0,0,0,0,0,0,0
230033,0,0,0,0,0,0,0,0,0,0
230034,0,0,0,0,0,0,0,0,0,0
230035,12,12,12,12,12,12,12,12,12,12
230036,20,29,17,11,29,14,0,0,15,0
230037,0,0,0,0,0,0,0,0,0,0
230038,13,13,13,13,13,13,13,13,13,13
230039,0,0,0,0,0,0,0,0,0,0
230040,1,1,1,1,1,1,1,1,1,1
230041,0,0,0,0,0,0,0,0,0,0
230042,0,0,0,0,0,0,0,0,0,0
230043,0,0,0,0,0,0,0,0,0,0
230044,4,4,4,4,4,4,4,4,4,4
230045,23,23,23,23,23,23,23,23,23,23
230046,21,21,21,21,21,21,21,21,21,21
230047,0,0,0,0,0,0,0,0,0,0
230048,0,0,0,0,0,0,0,0,0,0
230049,0,0,0,0,0,0,0,0,0,0
230050,6,6,6,6,6,6,6,6,6,6
230051,14,14,14,14,14,14,14,14,14,14
230052,0,0,0,0,0,0,0,0,0,0
230053,18,25,0,30,22,29,30,22,22,21
230054,8,8,8,8,8,8,8,8,8,8
230055,31,31,31,31,31,31,31,31,31,31
230056,19,19,19,19,19,19,19,19,19,19
230057,0,0,0,0,0,0,0,0,0,0
230058,13,13,13,13,13,13,13,13,13,13
230059,17,17,17,17,17,17,17,17,17,17
230060,10,10,10,10,10,10,10,10,10,10
230061,0,0,0,0,0,0,0,0,0,0
230062,1,1,1,1,1,1,1,1,1,1
230063,12,12,12,12,12,12,12,12,12,12
230064,11,11,11,11,11,11,11,11,11,11
230065,0,0,0,0,0,0,0,0,0,0
230066,12,12,12,12,12,12,12,12,12,12
230067,14,14,14,14,14,14,14,14,14,14
230068,0,0,0,7,12,0,0,0,0,0
230069,0,14,0,21,0,14,29,0,0,0
230070,12,11,11,25,18,11,11,11,25,42
230071,0,0,0,0,0,0,0,0,0,0
230072,0,0,0,0,0,0,0,0,0,0
230073,22,22,22,22,22,22,22,22,22,22
230074,3,0,0,11,3,0,0,0,9,18
230075,0,0,0,0,0,0,0,0,0,0
230076,14,14,14,14,14,14,14,14,14,14
230077,0,0,0,0,0,0,0,0,0,0
230078,0,15,16,20,0,0,0,0,0,0
230079,20,20,20,20,20,20,20,20,20,20
230080,0,0,0,0,0,0,0,0,0,0
230081,13,13,13,13,13,13,13,13,13,13
230082,3,0,22,0,0,21,0,0,32,0
230083,0,0,0,0,0,0,0,0,0,0
230084,0,0,0,0,0,0,0,0,0,0
230085,6,6,6,6,6,6,6,6,6,6
230086,13,13,13,13,13,13,13,13,13,13
230087,0,0,0,0,0,0,22,0,3,0
230088,0,0,0,0,0,0,0,0,0,0
230089,0,0,0,0,0,0,0,0,0,0
230090,0,0,0,0,0,0,0,0,0,0
230091,0,0,0,0,0,0,0,0,0,0
230092,17,17,17,17,17,17,17,17,17,17
230093,11,0,0,13,0,18,0,19,0,0
230095,0,0,0,0,0,0,0,0,0,0
230096,0,0,0,0,0,0,0,0,0,0
230097,13,13,13,13,13,13,13,13,13,13
230098,0,0,0,0,0,0,0,0,0,0
230099,0,0,0,0,0,0,0,0,0,0
230100,17,17,17,17,17,17,17,17,17,17
230101,2,2,2,2,2,2,2,2,2,2
230102,0,0,0,0,0,0,0,0,0,0
230103,0,0,0,0,0,0,0,0,0,0
230104,0,0,0,0,0,0,0,0,0,0
230105,0,0,0,0,0,0,0,0,0,0
230106,0,28,0,0,0,0,0,0,0,0
230108,0,0,0,0,0,0,0,0,0,0
230109,0,11,0,0,0,0,0,0,0,13
230110,13,26,0,0,23,13,0,43,0,0
230111,0,0,0,0,0,0,0,0,0,0
230112,25,25,25,25,25,25,25,25,25,25
230113,0,0,0,0,0,22,0,0,0,0
230114,20,7,0,0,0,0,0,17,0,23
230115,6,0,0,0,0,0,20,18,0,28
230116,0,0,0,0,0,0,0,0,0,0
230117,0,0,0,0,0,0,0,0,0,0
230118,0,0,0,0,0,0,0,0,0,0
230119,2,2,2,2,2,2,2,2,2,2
230120,1,1,1,1,1,1,1,1,1,1
230121,0,0,0,0,0,0,0,0,0,0
230122,30,30,30,30,30,30,30,30,30,30
230123,0,0,0,0,0,0,0,0,0,0
230124,2,2,2,2,2,2,2,2,2,2
230125,17,17,17,17,17,17,17,17,17,17
230126,10,10,10,10,10,10,10,10,10,10
230127,14,0,0,0,0,0,0,0,0,0
230128,21,21,21,21,21,21,21,21,21,21
230129,19,2,2,2,2,2,2,2,2,2
230130,14,14,14,14,14,14,14,14,14,14
230131,16,16,16,16,16,16,16,16,16,16
230132,0,20,0,16,0,0,0,0,0,0
230133,19,0,51,0,0,0,16,0,0,0
230134,2,2,2,2,2,2,2,2,2,2
230135,0,0,0,0,0,0,0,0,0,0
230136,14,14,14,14,14,14,14,14,14,14
230137,21,20,0,0,0,0,19,0,36,0
230138,0,22,0,0,0,0,20,0,0,0
230139,0,0,0,0,0,0,0,0,0,0
230140,0,0,0,0,0,0,0,0,0,0
230141,6,6,6,6,6,6,6,6,6,6
230143,0,0,0,0,0,0,0,0,0,0
230144,0,0,0,0,0,0,0,0,0,0
230145,0,0,0,0,0,0,0,0,0,0
230146,30,30,30,30,30,30,30,30,30,30
230147,0,0,0,0,0,0,0,0,0,0
230148,0,0,0,0,0,0,0,0,0,0
240001,16,16,16,16,16,16,16,16,16,16
240002,16,16,16,16,16,16,16,16,16,16
240003,0,0,0,0,0,0,0,14,0,0
240004,30,30,30,30,30,30,30,30,30,30
240005,0,0,0,0,0,0,0,0,0,0
240006,12,12,12,12,12,12,12,12,12,12
240007,0,0,0,0,0,0,0,0,0,0
240008,20,20,20,20,20,20,20,20,20,20
240009,0,0,0,0,0,0,0,0,0,0
240010,0,0,0,0,0,19,0,0,0,0
240011,0,0,0,0,0,0,0,0,0,0
240012,0,0,0,0,0,0,0,0,0,0
240013,0,0,0,0,0,0,0,8,0,16
