STATE,ST_CASE,VEH_NO,PER_NO,NMIMPAIR
34,340121,0,1,0
34,340122,0,1,0
34,340132,0,1,99
34,340134,0,1,99
34,340135,0,1,99
34,340137,0,1,9
34,340139,0,1,0
34,340147,0,1,9
34,340159,0,1,0
34,340163,0,1,0
34,340168,0,1,99
34,340174,0,1,0
34,340179,0,1,99
34,340190,0,1,0
34,340196,0,1,98
34,340206,0,1,0
34,340208,0,1,99
34,340212,0,1,0
34,340214,0,1,9
34,340217,0,1,0
34,340220,0,1,9
34,340222,0,1,0
34,340226,0,1,0
34,340230,0,1,0
34,340235,0,1,99
34,340248,0,1,99
34,340261,0,1,0
34,340266,0,1,0
34,340274,0,1,0
34,340277,0,1,0
34,340277,0,2,0
34,340278,0,1,0
34,340288,0,1,0
34,340291,0,1,0
34,340294,0,1,99
34,340295,0,1,0
34,340305,0,1,99
34,340309,0,1,0
34,340317,0,1,0
34,340318,0,1,0
34,340323,0,1,0
34,340325,0,1,0
34,340329,0,1,99
34,340342,0,1,99
34,340345,0,1,99
34,340356,0,1,9
34,340365,0,1,9
34,340366,0,1,9
34,340368,0,1,9
34,340369,0,1,99
34,340373,0,1,99
34,340375,0,1,1
34,340377,0,1,0
34,340377,0,2,0
34,340380,0,1,98
34,340383,0,1,5
34,340383,0,1,8
34,340386,0,1,99
34,340389,0,1,99
34,340391,0,1,99
34,340392,0,1,0
34,340397,0,1,0
34,340401,0,1,99
34,340403,0,1,99
34,340404,0,1,0
34,340411,0,1,9
34,340413,0,1,99
34,340421,0,1,0
34,340424,0,1,0
34,340427,0,1,9
34,340431,0,1,9
34,340433,0,1,99
34,340440,0,1,0
34,340444,0,1,0
34,340447,0,1,0
34,340451,0,1,99
34,340453,0,1,9
34,340459,0,1,9
34,340465,0,1,0
34,340467,0,1,0
34,340471,0,1,0
34,340477,0,1,0
34,340479,0,1,0
34,340480,0,1,9
34,340484,0,1,0
34,340485,0,1,9
34,340485,0,1,96
34,340488,0,1,0
34,340490,0,1,0
34,340491,0,1,0
34,340492,0,1,0
34,340493,0,1,0
34,340494,0,1,0
34,340499,0,1,9
34,340500,0,1,0
34,340500,0,2,0
34,340510,0,1,99
34,340513,0,1,9
34,340514,0,1,0
34,340519,0,1,99
34,340520,0,1,99
34,340521,0,1,0
35,350002,0,1,8
35,350004,0,1,9
35,350005,0,1,9
35,350005,0,2,0
35,350006,0,1,99
35,350007,0,1,9
35,350010,0,1,0
35,350013,0,1,9
35,350015,0,1,99
35,350020,0,1,98
35,350021,0,1,0
35,350035,0,1,99
35,350037,0,1,96
35,350039,0,1,99
35,350042,0,1,99
35,350063,0,1,98
35,350067,0,1,98
35,350070,0,1,98
35,350071,0,1,9
35,350072,0,1,0
35,350087,0,1,99
35,350097,0,1,9
35,350100,0,1,99
35,350108,0,1,9
35,350112,0,1,0
35,350115,0,1,9
35,350118,0,1,98
35,350130,0,1,99
35,350136,0,1,0
35,350137,0,1,0
35,350143,0,1,99
35,350152,0,1,0
35,350160,0,1,99
35,350162,0,1,0
35,350165,0,1,10
35,350165,0,1,96
35,350177,0,1,99
35,350178,0,1,99
35,350181,0,1,2
35,350181,0,2,2
35,350181,0,3,2
35,350184,0,1,98
35,350185,0,1,0
35,350197,0,1,9
35,350198,0,1,99
35,350202,0,1,98
35,350219,0,1,0
35,350220,0,1,99
35,350224,0,1,99
35,350246,0,1,0
35,350249,0,1,99
35,350254,0,1,98
35,350256,0,1,0
35,350258,0,1,99
35,350259,0,1,99
35,350261,0,1,0
35,350263,0,1,9
35,350264,0,1,99
35,350267,0,1,99
35,350270,0,1,99
36,360001,0,1,0
36,360004,0,1,9
36,360007,0,1,0
36,360008,0,1,0
36,360009,0,1,0
36,360011,0,1,0
36,360012,0,1,0
36,360013,0,1,0
36,360016,0,1,0
36,360026,0,1,0
36,360027,0,1,0
36,360031,0,1,0
36,360034,0,1,0
36,360035,0,1,0
36,360039,0,1,0
36,360040,0,1,0
36,360043,0,1,0
36,360045,0,1,0
36,360057,0,1,0
36,360058,0,1,0
36,360065,0,1,0
36,360070,0,1,0
36,360071,0,1,0
36,360072,0,1,0
36,360073,0,1,0
36,360075,0,1,0
36,360077,0,1,0
36,360079,0,1,0
36,360082,0,1,0
36,360090,0,1,0
36,360092,0,1,0
36,360096,0,1,0
36,360097,0,1,0
36,360099,0,1,0
36,360106,0,1,0
36,360107,0,1,0
36,360111,0,1,0
36,360112,0,1,0
36,360116,0,1,0
36,360117,0,1,0
36,360121,0,1,0
36,360122,0,1,0
36,360126,0,1,0
36,360128,0,1,0
36,360130,0,1,0
36,360130,0,2,0
36,360132,0,1,0
36,360133,0,1,0
36,360137,0,1,9
36,360138,0,1,0
36,360142,0,1,0
36,360143,0,1,0
36,360145,0,1,0
36,360147,0,1,0
36,360148,0,1,0
36,360150,0,1,0
36,360157,0,1,0
36,360159,0,1,0
36,360160,0,1,0
36,360163,0,1,0
36,360164,0,1,0
36,360169,0,1,0
36,360173,0,1,0
36,360178,0,1,0
36,360179,0,1,0
36,360180,0,1,9
36,360182,0,1,0
36,360182,0,2,0
36,360185,0,1,0
36,360189,0,1,0
36,360195,0,1,0
36,360197,0,1,0
36,360204,0,1,0
36,360209,0,1,0
36,360213,0,1,0
36,360214,0,1,0
36,360221,0,1,0
36,360226,0,1,0
36,360229,0,1,0
36,360231,0,1,0
36,360236,0,1,9
36,360246,0,1,0
36,360247,0,1,0
36,360249,0,1,0
36,360249,0,2,0
36,360249,0,3,0
36,360253,0,1,0
36,360258,0,1,0
36,360258,0,2,0
36,360258,0,3,0
36,360258,0,4,0
36,360258,0,5,0
36,360258,0,6,0
36,360258,0,7,0
36,360258,0,8,0
36,360258,0,9,0
36,360260,0,1,0
36,360261,0,1,0
36,360261,0,2,0
36,360262,0,1,0
36,360267,0,1,0
36,360271,0,1,0
36,360274,0,1,0
36,360281,0,1,0
36,360289,0,1,0
36,360290,0,1,0
36,360291,0,1,0
36,360295,0,1,0
36,360298,0,1,0
36,360298,0,2,0
36,360298,0,3,0
36,360298,0,4,0
36,360298,0,5,0
36,360300,0,1,0
36,360302,0,1,0
36,360307,0,1,0
36,360308,0,1,98
36,360309,0,1,0
36,360311,0,1,0
36,360312,0,1,9
36,360313,0,1,0
36,360315,0,1,0
36,360316,0,1,0
36,360317,0,1,0
36,360318,0,1,0
36,360321,0,1,0
36,360322,0,1,0
36,360322,0,2,0
36,360325,0,1,0
36,360332,0,1,0
36,360332,0,2,0
36,360335,0,1,0
36,360336,0,1,0
36,360340,0,1,0
36,360345,0,1,0
36,360346,0,1,0
36,360347,0,1,0
36,360349,0,1,0
36,360351,0,1,0
36,360352,0,1,0
36,360356,0,1,0
36,360358,0,1,0
36,360358,0,2,0
36,360358,0,3,0
36,360365,0,1,0
36,360368,0,1,0
36,360368,0,2,0
36,360372,0,1,0
36,360374,0,1,0
36,360375,0,1,0
36,360375,0,2,0
36,360375,0,3,0
36,360375,0,4,0
36,360377,0,1,0
36,360379,0,1,0
36,360380,0,1,0
36,360381,0,1,0
36,360387,0,1,0
36,360388,0,1,0
36,360388,0,2,0
36,360390,0,1,0
36,360393,0,1,0
36,360394,0,1,1
36,360396,0,1,9
36,360402,0,1,0
36,360408,0,1,0
36,360409,0,1,0
36,360411,0,1,0
36,360411,0,2,0
36,360412,0,1,0
36,360415,0,1,0
36,360416,0,1,0
36,360417,0,1,0
36,360450,0,1,0
36,360451,0,1,0
36,360452,0,1,0
36,360453,0,1,0
36,360458,0,1,0
36,360459,0,1,0
36,360467,0,1,0
36,360470,0,1,0
36,360475,0,1,0
36,360476,0,1,0
36,360483,0,1,0
36,360486,0,1,0
36,360488,0,1,0
36,360497,0,1,0
36,360500,0,1,0
36,360501,0,1,0
36,360503,0,1,0
36,360504,0,1,0
36,360513,0,1,0
36,360514,0,1,0
36,360515,0,1,0
36,360517,0,1,0
36,360518,0,1,0
36,360519,0,1,0
36,360524,0,1,0
36,360525,0,1,0
36,360525,0,2,0
36,360525,0,3,0
36,360526,0,1,0
36,360529,0,1,0
36,360533,0,1,0
36,360537,0,1,0
36,360557,0,1,0
36,360558,0,1,0
36,360564,0,1,0
36,360570,0,1,0
36,360574,0,1,0
36,360578,0,1,0
36,360582,0,1,0
36,360585,0,1,0
36,360592,0,1,0
36,360596,0,1,0
36,360598,0,1,0
36,360601,0,1,0
36,360607,0,1,0
36,360609,0,1,9
36,360614,0,1,0
36,360618,0,1,0
36,360623,0,1,0
36,360625,0,1,0
36,360628,0,1,0
36,360632,0,1,0
36,360632,0,2,0
36,360636,0,1,0
36,360637,0,1,0
36,360639,0,1,0
36,360641,0,1,0
36,360642,0,1,0
36,360643,0,1,0
36,360648,0,1,0
36,360650,0,1,0
36,360656,0,1,0
36,360663,0,1,0
36,360665,0,1,0
36,360667,0,1,0
36,360668,0,1,0
36,360672,0,1,0
36,360687,0,1,0
36,360699,0,1,0
36,360703,0,1,0
36,360707,0,1,0
36,360708,0,1,0
36,360712,0,1,0
36,360712,0,2,0
36,360712,0,3,0
36,360717,0,1,0
36,360720,0,1,0
36,360725,0,1,9
36,360730,0,1,0
36,360731,0,1,0
36,360734,0,1,0
36,360735,0,1,0
36,360737,0,1,0
36,360743,0,1,0
36,360744,0,1,0
36,360745,0,1,0
36,360747,0,1,0
36,360752,0,1,0
36,360762,0,1,0
36,360763,0,1,0
36,360765,0,1,0
36,360771,0,1,0
36,360778,0,1,0
36,360779,0,1,0
36,360781,0,1,0
36,360782,0,1,0
36,360785,0,1,0
36,360787,0,1,0
36,360792,0,1,0
36,360797,0,1,0
36,360804,0,1,0
36,360807,0,1,0
36,360811,0,1,0
36,360812,0,1,0
36,360816,0,1,0
36,360817,0,1,0
36,360819,0,1,0
36,360821,0,1,0
36,360823,0,1,0
36,360824,0,1,0
36,360825,0,1,0
36,360831,0,1,0
36,360837,0,1,0
36,360840,0,1,0
36,360841,0,1,0
36,360841,0,2,0
36,360841,0,3,0
36,360848,0,1,0
36,360852,0,1,0
36,360857,0,1,0
36,360861,0,1,0
36,360862,0,1,0
36,360864,0,1,0
36,360865,0,1,0
36,360867,0,1,9
36,360869,0,1,0
36,360874,0,1,0
36,360877,0,1,0
36,360878,0,1,0
36,360878,0,2,0
36,360879,0,1,0
36,360880,0,1,0
36,360881,0,1,0
36,360886,0,1,0
36,360887,0,1,0
36,360887,0,2,0
36,360888,0,1,0
36,360891,0,1,0
36,360894,0,1,0
36,360895,0,1,0
36,360897,0,1,0
36,360901,0,1,0
36,360902,0,1,0
36,360903,0,1,0
36,360905,0,1,0
36,360906,0,1,0
36,360908,0,1,9
36,360911,0,1,0
36,360912,0,1,0
36,360912,0,2,0
36,360914,0,1,9
36,360915,0,1,0
36,360916,0,1,0
36,360921,0,1,0
36,360922,0,1,0
36,360924,0,1,0
36,360927,0,1,0
36,360928,0,1,0
36,360932,0,1,0
36,360934,0,1,0
36,360935,0,1,0
36,360935,0,2,0
36,360937,0,1,0
36,360937,0,2,0
36,360943,0,1,0
36,360944,0,1,0
36,360945,0,1,0
36,360946,0,1,0
36,360949,0,1,0
36,360950,0,1,0
36,360954,0,1,0
36,360955,0,1,0
36,360956,0,1,0
36,360959,0,1,0
36,360960,0,1,0
36,360961,0,1,0
36,360962,0,1,0
36,360963,0,1,0
36,360965,0,1,0
36,360967,0,1,0
36,360969,0,1,0
36,360978,0,1,0
36,360983,0,1,0
36,360984,0,1,0
36,360985,0,1,0
36,360985,0,2,0
36,360989,0,1,0
36,360991,0,1,0
36,360994,0,1,0
36,360996,0,1,0
36,360997,0,1,0
36,360999,0,1,0
36,361000,0,1,0
36,361003,0,1,0
36,361005,0,1,0
36,361011,0,1,9
36,361013,0,1,0
36,361013,0,2,0
36,361014,0,1,8
36,361015,0,1,0
36,361016,0,1,0
36,361018,0,1,0
36,361020,0,1,0
36,361021,0,1,0
36,361024,0,1,0
36,361026,0,1,9
36,361027,0,1,0
36,361030,0,1,9
36,361032,0,1,0
36,361033,0,1,0
36,361034,0,1,0
36,361035,0,1,0
36,361038,0,1,0
36,361041,0,1,0
36,361042,0,1,0
36,361044,0,1,0
36,361045,0,1,0
36,361046,0,1,0
36,361049,0,1,0
36,361053,0,1,0
36,361057,0,1,0
36,361059,0,1,0
36,361065,0,1,0
36,361068,0,1,0
36,361069,0,1,9
36,361071,0,1,0
36,361073,0,1,0
36,361076,0,1,0
36,361076,0,2,0
36,361076,0,3,0
36,361076,0,4,0
36,361077,0,1,0
36,361083,0,1,9
36,361084,0,1,0
36,361084,0,2,0
36,361085,0,1,0
36,361087,0,1,9
36,361087,0,2,0
36,361088,0,1,0
36,361092,0,1,0
36,361094,0,1,0
36,361100,0,1,0
36,361101,0,1,0
36,361101,0,2,0
36,361102,0,1,0
36,361103,0,1,0
36,361104,0,1,0
36,361104,0,2,0
36,361104,0,3,0
36,361105,0,1,0
36,361106,0,1,0
36,361106,0,2,0
36,361111,0,1,0
36,361115,0,1,0
36,361115,0,2,0
36,361117,0,1,0
36,361122,0,1,0
36,361123,0,1,0
36,361124,0,1,0
36,361124,0,2,0
36,361124,0,3,0
36,361125,0,1,0
36,361127,0,1,0
37,370006,0,1,9
37,370012,0,1,99
37,370026,0,1,99
37,370031,0,1,99
37,370034,0,1,0
37,370036,0,1,0
37,370037,0,1,9
37,370053,0,1,99
37,370056,0,1,99
37,370062,0,1,99
37,370071,0,1,96
37,370073,0,1,99
37,370075,0,1,99
37,370080,0,1,0
37,370080,0,2,0
37,370083,0,1,0
37,370105,0,1,9
37,370107,0,1,99
37,370110,0,1,99
37,370115,0,1,9
37,370120,0,1,99
37,370126,0,1,9
37,370132,0,1,9
37,370136,0,1,99
37,370137,0,1,99
37,370141,0,1,99
37,370143,0,1,99
37,370152,0,1,0
37,370162,0,1,99
37,370173,0,1,99
37,370179,0,1,9
37,370183,0,1,99
37,370193,0,1,99
37,370197,0,1,0
37,370202,0,1,99
37,370203,0,1,0
37,370212,0,1,0
37,370215,0,1,99
37,370216,0,1,9
37,370229,0,1,0
37,370230,0,1,99
37,370239,0,1,0
37,370267,0,1,0
37,370269,0,1,99
37,370276,0,1,99
37,370280,0,1,9
37,370283,0,1,0
37,370287,0,1,99
37,370295,0,1,0
37,370296,0,1,99
37,370298,0,1,99
37,370303,0,1,9
37,370315,0,1,99
37,370316,0,1,99
37,370317,0,1,0
37,370321,0,1,0
37,370334,0,1,9
37,370336,0,1,99
37,370337,0,1,0
37,370339,0,1,0
37,370347,0,1,0
37,370385,0,1,0
37,370391,0,1,99
37,370393,0,1,0
37,370410,0,1,99
37,370415,0,1,0
37,370425,0,1,9
37,370434,0,1,0
37,370441,0,1,99
37,370444,0,1,0
37,370449,0,1,0
37,370450,0,1,0
37,370462,0,1,0
37,370463,0,1,9
37,370465,0,1,0
37,370479,0,1,0
37,370491,0,1,0
37,370498,0,1,9
37,370500,0,1,0
37,370504,0,1,99
37,370510,0,1,0
37,370512,0,1,9
37,370514,0,1,0
37,370524,0,1,0
37,370531,0,1,9
37,370538,0,1,0
37,370553,0,1,99
37,370558,0,1,99
37,370566,0,1,0
37,370571,0,1,9
37,370572,0,1,99
37,370574,0,1,99
37,370598,0,1,0
37,370598,0,2,0
37,370600,0,1,9
37,370610,0,1,99
37,370619,0,1,0
37,370629,0,1,0
37,370629,0,2,0
37,370631,0,1,99
37,370641,0,1,0
37,370652,0,1,99
37,370655,0,1,99
37,370660,0,1,99
37,370662,0,1,9
37,370663,0,1,9
37,370669,0,1,9
37,370672,0,1,99
37,370672,0,2,0
37,370699,0,1,0
37,370704,0,1,0
37,370708,0,1,0
37,370709,0,1,99
37,370712,0,1,0
37,370717,0,1,99
37,370718,0,1,9
37,370719,0,1,0
37,370719,0,2,0
37,370729,0,1,99
37,370734,0,1,99
37,370740,0,1,0
37,370746,0,1,0
37,370749,0,1,10
37,370761,0,1,9
37,370764,0,1,0
37,370771,0,1,99
37,370776,0,1,0
37,370777,0,1,9
37,370787,0,1,99
37,370794,0,1,0
37,370801,0,1,0
37,370802,0,1,9
37,370804,0,1,0
37,370805,0,1,0
37,370809,0,1,9
37,370812,0,1,99
37,370817,0,1,99
37,370824,0,1,99
37,370824,0,2,99
37,370841,0,1,0
37,370842,0,1,99
37,370850,0,1,9
37,370854,0,1,0
37,370874,0,1,0
37,370874,0,2,0
37,370877,0,1,0
37,370881,0,1,9
37,370884,0,1,99
37,370888,0,1,0
37,370893,0,1,99
37,370894,0,1,0
37,370898,0,1,98
37,370899,0,1,99
37,370904,0,1,9
37,370906,0,1,9
37,370908,0,1,9
37,370908,0,2,9
37,370912,0,1,9
37,370922,0,1,0
37,370935,0,1,0
37,370935,0,2,0
37,370942,0,1,99
37,370944,0,1,0
37,370951,0,1,99
37,370955,0,1,0
37,370955,0,2,0
37,370956,0,1,0
37,370967,0,1,0
37,370976,0,1,99
37,370978,0,1,98
37,370988,0,1,0
37,370988,0,2,0
37,370988,0,3,9
37,370992,0,1,0
37,370993,0,1,0
37,371005,0,1,0
37,371011,0,1,0
37,371012,0,1,99
37,371012,0,2,99
37,371012,0,3,99
37,371012,0,4,9
37,371012,0,5,99
37,371012,0,6,99
37,371012,0,7,99
37,371022,0,1,9
37,371029,0,1,0
37,371029,0,2,0
37,371029,0,3,0
37,371034,0,1,0
37,371038,0,1,0
37,371047,0,1,1
37,371049,0,1,99
37,371067,0,1,0
37,371076,0,1,0
37,371088,0,1,0
37,371095,0,1,0
37,371102,0,1,0
37,371106,0,1,0
37,371113,0,1,99
37,371127,0,1,99
37,371128,0,1,99
37,371136,0,1,99
37,371137,0,1,0
37,371151,0,1,99
37,371155,0,1,9
37,371159,0,1,99
37,371164,0,1,99
37,371169,0,1,99
37,371170,0,1,99
37,371171,0,1,0
37,371171,0,2,0
37,371174,0,1,99
37,371176,0,1,99
37,371179,0,1,0
37,371183,0,1,99
37,371186,0,1,0
37,371199,0,1,9
38,380008,0,1,0
38,380051,0,1,0
38,380072,0,1,0
39,390008,0,1,96
39,390030,0,1,9
39,390036,0,1,0
39,390043,0,1,9
39,390046,0,1,0
39,390057,0,1,9
39,390071,0,1,0
39,390073,0,1,0
39,390102,0,1,0
39,390107,0,1,96
39,390107,0,2,0
39,390120,0,1,0
39,390133,0,1,0
39,390135,0,1,0
39,390150,0,1,0
39,390155,0,1,0
39,390161,0,1,9
39,390177,0,1,96
39,390194,0,1,98
39,390208,0,1,9
39,390220,0,1,0
39,390223,0,1,0
39,390227,0,1,9
39,390233,0,1,0
39,390240,0,1,0
39,390255,0,1,0
39,390265,0,1,98
39,390284,0,1,0
39,390287,0,1,96
39,390293,0,1,96
39,390301,0,1,0
39,390317,0,1,98
39,390326,0,1,0
39,390328,0,1,9
39,390336,0,1,0
39,390336,0,2,0
39,390338,0,1,0
39,390338,0,2,0
39,390340,0,1,0
39,390345,0,1,0
39,390346,0,1,96
39,390356,0,1,0
39,390362,0,1,0
39,390379,0,1,0
39,390380,0,1,0
39,390383,0,1,9
39,390386,0,1,0
39,390401,0,1,96
39,390417,0,1,0
39,390424,0,1,0
39,390427,0,1,9
39,390437,0,1,0
39,390458,0,1,0
39,390471,0,1,96
39,390473,0,1,0
39,390478,0,1,0
39,390498,0,1,9
39,390527,0,1,0
39,390527,0,2,98
39,390527,0,3,98
39,390548,0,1,96
39,390554,0,1,0
39,390559,0,1,9
39,390564,0,1,0
39,390575,0,1,96
39,390579,0,1,10
39,390582,0,1,96
39,390587,0,1,0
39,390592,0,1,0
39,390593,0,1,0
39,390605,0,1,0
39,390609,0,1,0
39,390628,0,1,98
39,390628,0,2,98
39,390639,0,1,99
39,390653,0,1,0
39,390654,0,1,96
39,390667,0,1,0
39,390677,0,1,96
39,390678,0,1,96
39,390679,0,1,0
39,390680,0,1,96
39,390691,0,1,96
39,390704,0,1,0
39,390706,0,1,96
39,390707,0,1,0
39,390709,0,1,9
39,390717,0,1,0
39,390722,0,1,0
39,390732,0,1,98
39,390778,0,1,96
39,390781,0,1,98
39,390785,0,1,0
39,390786,0,1,0
39,390805,0,1,98
39,390810,0,1,0
39,390815,0,1,0
39,390816,0,1,0
39,390839,0,1,0
39,390842,0,1,0
39,390847,0,1,0
39,390850,0,1,9
39,390862,0,1,0
39,390867,0,1,96
39,390881,0,1,0
39,390894,0,1,0
39,390901,0,1,10
39,390903,0,1,0
39,390908,0,1,0
39,390909,0,1,0
39,390915,0,1,10
39,390925,0,1,0
39,390927,0,1,0
39,390929,0,1,0
39,390930,0,1,10
39,390939,0,1,0
39,390942,0,1,0
39,390953,0,1,96
40,400008,0,1,99
40,400013,0,1,99
40,400019,0,1,0
40,400020,0,1,99
40,400027,0,1,0
40,400033,0,1,99
40,400054,0,1,99
40,400055,0,1,99
40,400057,0,1,99
40,400059,0,1,0
40,400068,0,1,99
40,400071,0,1,99
40,400071,0,2,8
40,400083,0,1,0
40,400085,0,1,0
40,400085,0,2,0
40,400088,0,1,9
40,400114,0,1,99
40,400127,0,1,99
40,400132,0,1,99
40,400156,0,1,0
40,400156,0,2,98
40,400186,0,1,99
40,400190,0,1,99
40,400201,0,1,1
40,400224,0,1,99
40,400239,0,1,99
40,400242,0,1,99
40,400271,0,1,99
40,400276,0,1,99
40,400277,0,1,0
40,400288,0,1,0
40,400303,0,1,0
40,400320,0,1,99
40,400322,0,1,99
40,400325,0,1,0
40,400334,0,1,99
40,400341,0,1,99
40,400344,0,1,99
40,400347,0,1,99
40,400358,0,1,99
40,400366,0,1,99
40,400386,0,1,0
40,400386,0,2,0
40,400399,0,1,99
40,400406,0,1,99
40,400408,0,1,99
40,400409,0,1,99
40,400411,0,1,9
40,400425,0,1,99
40,400429,0,1,9
40,400444,0,1,99
40,400450,0,1,9
40,400453,0,1,0
40,400462,0,1,99
40,400464,0,1,0
40,400465,0,1,99
40,400476,0,1,99
40,400485,0,1,99
40,400500,0,1,0
40,400502,0,1,0
40,400502,0,2,0
40,400502,0,3,0
40,400504,0,1,9
40,400507,0,1,0
40,400510,0,1,99
40,400519,0,1,99
40,400525,0,1,99
40,400530,0,1,99
40,400537,0,1,99
40,400537,0,2,99
40,400538,0,1,99
40,400542,0,1,0
40,400547,0,1,9
40,400556,0,1,0
40,400558,0,1,99
40,400560,0,1,9
40,400567,0,1,0
40,400575,0,1,99
40,400580,0,1,0
40,400586,0,1,0
40,400596,0,1,98
40,400597,0,1,99
40,400624,0,1,99
41,410002,0,1,99
41,410011,0,1,98
41,410012,0,1,98
41,410015,0,1,0
41,410015,0,2,98
41,410020,0,1,99
41,410029,0,1,99
41,410032,0,1,98
41,410033,0,1,99
41,410034,0,1,99
41,410037,0,1,0
41,410040,0,1,9
41,410045,0,1,98
41,410054,0,1,98
41,410058,0,1,99
41,410070,0,1,98
41,410070,0,2,98
41,410070,0,3,98
41,410070,0,4,98
41,410073,0,1,0
41,410078,0,1,98
41,410089,0,1,9
41,410091,0,1,99
41,410095,0,1,98
41,410125,0,1,98
41,410130,0,1,0
41,410130,0,2,0
41,410141,0,1,98
41,410148,0,1,98
41,410153,0,1,9
41,410183,0,1,99
41,410199,0,1,9
41,410200,0,1,98
41,410204,0,1,0
41,410205,0,1,8
41,410205,0,1,9
41,410208,0,1,99
41,410211,0,1,0
41,410228,0,1,98
41,410229,0,1,0
41,410231,0,1,0
41,410232,0,1,0
41,410233,0,1,99
41,410233,0,2,99
41,410239,0,1,98
41,410247,0,1,99
41,410249,0,1,99
41,410252,0,1,0
41,410253,0,1,9
41,410253,0,2,98
41,410256,0,1,98
41,410258,0,1,0
41,410263,0,1,98
41,410263,0,2,98
41,410268,0,1,99
41,410272,0,1,9
41,410273,0,1,99
41,410276,0,1,99
41,410279,0,1,98
41,410281,0,1,98
41,410291,0,1,0
41,410293,0,1,98
41,410294,0,1,98
41,410294,0,2,98
42,420006,0,1,99
42,420018,0,1,0
42,420020,0,1,99
42,420022,0,1,0
42,420024,0,1,96
42,420027,0,1,0
42,420028,0,1,0
42,420038,0,1,9
42,420041,0,1,9
42,420047,0,1,99
42,420058,0,1,0
42,420060,0,1,0
42,420063,0,1,0
42,420095,0,1,99
42,420096,0,1,0
42,420097,0,1,99
42,420101,0,1,99
42,420103,0,1,0
42,420105,0,1,0
42,420110,0,1,3
42,420125,0,1,99
42,420128,0,1,0
42,420133,0,1,0
42,420145,0,1,0
42,420145,0,2,0
42,420145,0,3,0
42,420145,0,4,0
42,420156,0,1,0
42,420180,0,1,99
42,420200,0,1,0
42,420203,0,1,0
42,420211,0,1,98
42,420223,0,1,99
42,420223,0,2,0
42,420246,0,1,9
42,420273,0,1,0
42,420281,0,1,0
42,420296,0,1,99
42,420298,0,1,0
42,420305,0,1,99
42,420316,0,1,0
42,420317,0,1,9
42,420325,0,1,0
42,420332,0,1,0
42,420340,0,1,99
42,420344,0,1,0
42,420344,0,2,0
42,420347,0,1,0
42,420351,0,1,0
42,420365,0,1,99
42,420367,0,1,99
42,420367,0,2,99
42,420373,0,1,99
42,420377,0,1,99
42,420383,0,1,99
42,420384,0,1,0
42,420385,0,1,99
42,420414,0,1,99
42,420417,0,1,0
42,420417,0,2,0
42,420421,0,1,99
42,420434,0,1,99
42,420447,0,1,99
42,420456,0,1,0
42,420484,0,1,99
42,420493,0,1,99
42,420496,0,1,0
42,420498,0,1,99
42,420505,0,1,0
42,420505,0,2,0
42,420505,0,3,0
42,420505,0,4,0
42,420505,0,5,0
42,420525,0,1,99
42,420526,0,1,99
42,420534,0,1,0
42,420535,0,1,0
42,420536,0,1,99
42,420537,0,1,99
42,420547,0,1,99
42,420548,0,1,99
42,420556,0,1,0
42,420557,0,1,99
42,420559,0,1,99
42,420561,0,1,9
42,420563,0,1,99
42,420565,0,1,99
42,420570,0,1,0
42,420572,0,1,0
42,420574,0,1,99
42,420598,0,1,0
42,420605,0,1,0
42,420617,0,1,99
42,420623,0,1,99
42,420628,0,1,9
42,420633,0,1,0
42,420634,0,1,99
42,420635,0,1,0
42,420635,0,2,0
42,420635,0,3,0
42,420657,0,1,9
42,420660,0,1,0
42,420660,0,2,0
42,420661,0,1,99
42,420674,0,1,99
42,420676,0,1,0
42,420679,0,1,99
42,420694,0,1,99
42,420700,0,1,99
42,420714,0,1,99
42,420720,0,1,9
42,420731,0,1,0
42,420733,0,1,0
42,420734,0,1,99
42,420759,0,1,99
42,420763,0,1,99
42,420768,0,1,0
42,420769,0,1,99
42,420771,0,1,99
42,420773,0,1,99
42,420776,0,1,99
42,420782,0,1,96
42,420785,0,1,99
42,420797,0,1,9
42,420809,0,1,99
42,420810,0,1,0
42,420813,0,1,99
42,420814,0,1,9
42,420818,0,1,9
42,420836,0,1,99
42,420836,0,2,99
42,420841,0,1,9
42,420855,0,1,99
42,420856,0,1,99
42,420860,0,1,99
42,420866,0,1,99
42,420869,0,1,98
42,420871,0,1,98
42,420877,0,1,99
42,420878,0,1,99
42,420883,0,1,0
42,420885,0,1,0
42,420886,0,1,99
42,420887,0,1,0
42,420887,0,2,0
42,420906,0,1,0
42,420906,0,2,0
42,420906,0,3,0
42,420923,0,1,0
42,420929,0,1,99
42,420943,0,1,99
42,420944,0,1,99
42,420945,0,1,99
42,420947,0,1,0
42,420951,0,1,9
42,420956,0,1,9
42,420964,0,1,9
42,420974,0,1,0
42,420974,0,2,98
42,420974,0,3,98
42,420975,0,1,0
42,420975,0,2,98
42,420982,0,1,99
42,420983,0,1,0
42,420989,0,1,99
42,421007,0,1,9
42,421034,0,1,0
42,421039,0,1,0
42,421041,0,1,9
42,421050,0,1,0
42,421053,0,1,99
42,421070,0,1,9
42,421073,0,1,0
42,421074,0,1,0
42,421075,0,1,99
42,421076,0,1,9
42,421077,0,1,99
42,421078,0,1,0
42,421080,0,1,0
42,421081,0,1,99
42,421083,0,1,0
42,421088,0,1,99
42,421090,0,1,99
42,421104,0,1,99
44,440005,0,1,0
